"","SpecID","date","away_team","away_team_game_number","home_team","home_team_game_number","away_score","home_score","away_AB","away_H","away_2B","away_3B","away_HR","away_RBI","away_SH","away_SF","away_HBP","away_BB","away_IBB","away_SO","away_SB","away_CS","away_GIDP","away_left_on_base","home_AB","home_H","home_2B","home_3B","home_HR","home_RBI","home_SH","home_SF","home_HBP","home_BB","home_IBB","home_SO","home_SB","home_CS","home_GIDP","home_left_on_base"
"31","31 2018",2018-03-31,"MIL",3,"SDN",3,7,3,39,12,3,0,0,7,0,0,0,6,1,9,3,0,0,11,31,6,2,1,1,3,0,0,0,1,0,8,0,0,1,2
"32","32 2018",2018-03-31,"MIN",2,"BAL",2,6,2,34,9,3,0,3,5,0,0,0,4,0,9,0,0,2,5,30,3,1,0,1,2,0,0,0,7,0,11,0,0,0,8
"33","33 2018",2018-03-31,"CHA",2,"KCA",2,4,3,34,8,1,0,1,4,0,0,0,3,0,8,1,0,1,6,31,6,0,1,0,3,0,1,1,5,0,5,1,0,1,8
"34","34 2018",2018-03-31,"ANA",3,"OAK",3,8,3,41,12,6,1,0,8,0,0,1,1,0,6,1,0,0,8,34,8,4,0,0,3,0,0,0,5,0,9,0,0,1,9
"35","35 2018",2018-03-31,"CLE",2,"SEA",2,6,5,33,6,1,0,2,6,0,0,0,4,0,8,0,0,0,4,36,10,1,0,2,5,0,0,0,1,1,8,0,0,0,5
"36","36 2018",2018-03-31,"BOS",3,"TBA",3,3,2,33,7,4,0,1,2,0,0,0,6,0,5,1,1,1,9,33,8,1,0,1,2,0,1,0,3,0,7,1,0,0,8
"37","37 2018",2018-03-31,"HOU",3,"TEX",3,9,3,40,14,4,0,2,9,0,1,0,4,0,9,0,0,0,9,32,5,1,0,1,3,0,0,0,4,0,13,0,0,0,6
"38","38 2018",2018-03-31,"NYA",3,"TOR",3,3,5,30,4,2,0,2,3,0,0,0,4,0,4,0,0,1,4,32,9,2,0,1,4,0,0,0,4,0,9,4,1,1,7
"39","39 2018",2018-04-01,"WAS",3,"CIN",3,6,5,34,8,0,0,4,6,0,0,1,6,1,6,2,0,1,8,32,7,3,0,1,4,0,0,2,3,0,8,0,0,2,5
"40","40 2018",2018-04-01,"SFN",4,"LAN",4,0,9,31,6,2,0,0,0,1,0,0,3,1,7,1,0,1,8,36,13,3,0,1,8,0,0,1,0,0,7,0,1,0,4
"41","41 2018",2018-04-01,"CHN",4,"MIA",4,0,6,35,8,2,0,0,0,0,0,1,1,0,6,0,0,0,10,30,8,4,0,0,5,1,0,0,5,1,5,0,0,0,6
"42","42 2018",2018-04-01,"SLN",3,"NYN",3,5,1,34,9,1,0,3,5,0,0,1,7,0,8,2,0,2,10,32,7,1,0,0,1,1,0,0,3,0,8,0,0,0,8
"43","43 2018",2018-04-01,"MIN",3,"BAL",3,7,0,38,10,2,0,4,6,0,0,0,3,0,10,1,0,0,7,30,3,1,0,0,0,0,0,0,1,0,6,0,0,0,4
"44","44 2018",2018-04-01,"PIT",2,"DET",2,1,0,28,6,3,0,0,1,0,0,1,3,0,4,0,1,2,4,26,2,1,0,0,0,0,0,0,6,0,5,0,1,2,5
"45","45 2018",2018-04-01,"PIT",3,"DET",3,8,6,36,10,1,0,3,7,0,1,0,2,0,10,1,1,0,4,39,12,4,2,1,6,0,0,0,2,0,9,0,0,0,8
"46","46 2018",2018-04-01,"ANA",4,"OAK",4,7,4,37,13,4,0,0,7,0,1,0,2,0,3,0,0,1,6,31,5,0,0,1,4,0,0,0,5,0,8,0,0,1,5
"47","47 2018",2018-04-01,"CLE",3,"SEA",3,4,5,34,7,1,0,2,4,0,0,0,3,1,8,1,0,1,6,31,8,4,0,2,5,1,0,1,4,0,8,0,0,0,8
"48","48 2018",2018-04-01,"BOS",4,"TBA",4,2,1,33,6,0,0,0,2,0,0,3,4,0,6,2,0,0,11,35,8,1,0,1,1,0,0,0,2,0,9,0,0,0,9
"49","49 2018",2018-04-01,"HOU",4,"TEX",4,8,2,39,13,5,1,0,8,0,1,1,2,0,11,2,0,0,8,30,4,1,0,2,2,0,0,0,3,0,12,0,0,1,4
"50","50 2018",2018-04-01,"NYA",4,"TOR",4,4,7,33,5,1,0,1,4,0,0,0,6,0,12,0,0,0,8,35,12,1,0,2,7,0,0,0,5,1,12,0,0,0,9
"51","51 2018",2018-04-02,"LAN",5,"ARI",4,7,8,61,19,2,0,2,7,2,0,0,8,1,11,0,0,1,19,53,14,4,2,1,8,0,0,0,10,1,11,0,1,2,12
"52","52 2018",2018-04-02,"WAS",4,"ATL",4,8,1,37,10,3,0,1,8,0,0,1,10,1,10,1,0,1,13,30,4,0,0,0,1,0,0,0,1,0,9,1,0,1,3
"53","53 2018",2018-04-02,"CHN",5,"CIN",4,0,1,27,2,0,1,0,0,0,0,1,5,0,11,0,1,1,6,28,5,1,1,0,1,1,0,0,6,0,7,0,0,1,10
"54","54 2018",2018-04-02,"BOS",5,"MIA",5,7,3,38,12,3,0,2,7,0,0,0,3,0,6,1,1,0,7,36,10,1,0,1,3,0,0,1,3,0,7,0,0,1,10
"55","55 2018",2018-04-02,"SLN",4,"MIL",4,8,4,37,13,1,0,2,8,0,1,1,1,0,8,0,2,0,5,35,8,2,0,3,4,0,0,0,1,0,9,0,0,1,5
"56","56 2018",2018-04-02,"MIN",4,"PIT",4,4,5,33,7,3,0,1,3,0,0,1,3,0,10,0,0,1,6,27,5,1,0,1,5,1,0,0,11,1,6,0,0,1,10
"57","57 2018",2018-04-02,"COL",4,"SDN",4,7,4,37,12,4,0,3,7,0,1,0,6,0,3,1,0,0,10,35,8,3,1,2,4,0,0,1,5,0,8,0,0,0,10
"58","58 2018",2018-04-02,"CLE",4,"ANA",5,6,0,34,7,1,0,3,5,0,0,0,6,0,8,1,0,0,7,33,6,1,0,0,0,0,0,2,2,0,7,0,0,0,10
"59","59 2018",2018-04-02,"KCA",3,"DET",4,1,6,30,5,1,1,0,1,0,1,0,2,0,4,0,1,0,5,34,10,2,1,0,6,0,1,0,3,2,6,0,0,0,8
"60","60 2018",2018-04-02,"BAL",4,"HOU",5,1,6,33,6,2,0,1,1,0,0,1,2,0,9,0,0,0,8,33,11,3,1,1,6,0,1,1,5,0,6,0,1,0,10
"61","61 2018",2018-04-02,"TEX",5,"OAK",5,1,3,35,7,0,0,0,1,0,0,0,4,0,11,2,0,0,11,31,9,2,0,1,3,0,0,0,3,0,7,0,0,1,7
"62","62 2018",2018-04-02,"CHA",3,"TOR",5,2,4,30,6,1,0,2,2,0,0,2,3,0,10,1,0,2,6,28,4,0,0,3,4,0,0,0,4,0,6,0,0,1,4
"63","63 2018",2018-04-03,"LAN",6,"ARI",5,1,6,29,4,2,0,0,1,1,1,0,1,0,4,0,0,0,4,33,8,0,0,3,6,0,0,0,5,0,8,0,0,0,8
"64","64 2018",2018-04-03,"WAS",5,"ATL",5,6,13,36,9,1,0,3,6,0,0,0,6,0,5,2,0,0,9,36,15,4,0,2,13,2,0,1,5,0,9,1,0,1,7
"65","65 2018",2018-04-03,"BOS",6,"MIA",6,4,2,48,12,4,0,0,4,0,0,0,2,1,9,1,1,2,7,45,9,2,0,0,2,0,0,0,4,0,16,2,0,1,8
"66","66 2018",2018-04-03,"SLN",5,"MIL",5,4,5,37,10,1,0,3,4,0,0,1,1,0,7,2,0,1,8,37,12,2,0,2,5,0,0,0,2,0,13,0,0,0,8
"67","67 2018",2018-04-03,"PHI",4,"NYN",4,0,2,31,3,0,0,0,0,0,0,0,3,0,11,0,0,0,7,30,7,1,0,0,2,0,0,2,1,0,8,0,1,0,7
"68","68 2018",2018-04-03,"COL",5,"SDN",5,4,8,31,6,2,0,0,4,0,0,0,5,0,5,0,0,0,5,31,8,1,0,3,8,0,0,1,4,0,7,1,0,2,4
"69","69 2018",2018-04-03,"SEA",4,"SFN",5,6,4,34,12,2,0,0,6,1,1,0,5,0,7,2,0,2,8,33,9,1,0,2,4,0,1,0,0,0,4,0,0,2,3
"70","70 2018",2018-04-03,"CLE",5,"ANA",6,2,13,29,1,0,0,1,2,0,0,1,4,0,12,0,0,0,5,36,13,2,0,5,12,0,0,0,3,0,5,0,0,1,2
"71","71 2018",2018-04-03,"KCA",4,"DET",5,1,0,30,5,1,0,0,1,0,1,0,1,0,3,0,0,1,4,30,3,0,0,0,0,0,0,0,1,0,8,0,0,0,4
"72","72 2018",2018-04-03,"BAL",5,"HOU",6,6,10,38,12,3,0,2,6,0,1,0,2,0,13,1,0,1,8,32,10,1,0,3,10,0,1,2,3,0,11,1,0,0,4
"73","73 2018",2018-04-03,"TBA",5,"NYA",5,4,11,33,7,2,0,0,4,0,0,0,4,0,11,0,0,1,6,34,11,2,0,2,10,1,0,0,6,0,14,0,0,1,6
"74","74 2018",2018-04-03,"TEX",6,"OAK",6,4,1,32,10,2,0,1,4,0,0,0,2,0,2,0,3,1,3,34,8,1,0,1,1,0,0,1,3,0,13,1,0,1,10
"75","75 2018",2018-04-03,"CHA",4,"TOR",6,5,14,37,10,0,0,3,5,0,0,1,2,0,14,2,0,1,8,38,15,7,1,2,13,0,1,1,5,1,6,0,0,0,7
"76","76 2018",2018-04-04,"LAN",7,"ARI",6,0,3,28,1,1,0,0,0,0,0,0,3,0,15,0,0,0,4,27,7,4,0,0,3,1,1,0,0,0,7,2,0,1,2
"77","77 2018",2018-04-04,"WAS",6,"ATL",6,1,7,32,6,1,0,0,1,0,0,2,6,0,12,1,0,0,12,32,7,4,0,1,6,0,0,0,4,0,11,0,0,0,5
"78","78 2018",2018-04-04,"SLN",6,"MIL",6,6,0,34,9,2,0,1,5,0,1,0,4,0,9,0,0,1,6,31,5,0,0,0,0,0,0,1,2,0,10,1,0,2,7
"79","79 2018",2018-04-04,"PHI",5,"NYN",5,2,4,31,5,2,0,0,1,0,0,0,2,0,15,2,0,1,4,27,5,0,1,1,4,0,0,1,6,0,7,0,1,1,6
"80","80 2018",2018-04-04,"MIN",5,"PIT",5,7,3,34,9,5,0,1,7,0,1,0,4,0,8,1,0,1,5,34,8,1,0,1,3,0,0,0,4,0,6,1,0,0,8
"81","81 2018",2018-04-04,"COL",6,"SDN",6,5,2,35,9,2,0,0,5,0,0,0,3,1,11,0,0,0,6,32,6,1,0,0,1,0,0,1,2,0,7,0,0,1,6
"82","82 2018",2018-04-04,"SEA",5,"SFN",6,1,10,34,10,2,0,0,1,0,0,0,4,0,5,0,0,2,10,34,12,0,0,4,9,1,1,0,7,0,4,0,0,0,9
"83","83 2018",2018-04-04,"CLE",6,"ANA",7,2,3,45,7,0,0,0,2,0,0,0,6,1,14,2,0,1,10,41,6,0,0,2,3,0,0,1,4,0,11,0,0,1,6
"84","84 2018",2018-04-04,"BAL",6,"HOU",7,2,3,35,8,1,0,0,1,0,0,0,4,0,10,1,0,1,10,30,7,1,0,0,3,1,0,0,3,0,10,1,0,0,7
"85","85 2018",2018-04-04,"TBA",6,"NYA",6,2,7,30,6,1,0,0,2,0,1,0,1,0,9,0,0,2,3,31,7,0,0,3,7,0,0,0,3,0,11,1,0,0,3
"86","86 2018",2018-04-04,"TEX",7,"OAK",7,2,6,29,4,0,0,1,2,0,0,1,1,0,4,0,0,2,2,31,9,4,0,0,5,0,1,1,5,0,10,1,0,0,8
"87","87 2018",2018-04-04,"CHA",5,"TOR",7,4,3,31,8,1,0,2,4,0,0,3,2,0,11,0,0,4,5,34,6,2,0,0,3,0,0,0,1,0,10,0,0,0,5
"88","88 2018",2018-04-05,"CHN",6,"MIL",7,8,0,42,13,2,1,1,7,0,0,1,4,2,9,1,0,0,12,30,4,2,0,0,0,0,0,1,1,0,11,1,1,0,5
"89","89 2018",2018-04-05,"MIA",7,"PHI",6,0,5,31,4,1,0,0,0,0,0,0,0,0,12,0,0,1,4,30,6,0,1,1,5,0,0,0,9,2,9,4,1,0,10
"90","90 2018",2018-04-05,"CIN",5,"PIT",6,2,5,31,5,0,0,1,1,0,0,0,5,0,7,0,0,1,7,33,9,3,1,1,4,0,1,0,4,1,4,0,0,0,9
"91","91 2018",2018-04-05,"COL",7,"SDN",7,3,1,31,4,0,0,0,3,1,0,0,7,1,11,1,1,0,9,31,6,0,0,1,1,0,0,0,0,0,8,0,1,0,3
"92","92 2018",2018-04-05,"ARI",7,"SLN",7,3,1,34,9,3,1,0,3,1,1,1,5,1,9,0,0,0,12,29,2,1,0,0,1,0,0,0,5,0,13,0,0,1,6
"93","93 2018",2018-04-05,"NYN",6,"WAS",7,8,2,34,8,2,0,3,7,0,0,1,4,0,10,0,0,1,4,32,6,3,0,0,1,0,0,0,3,0,11,0,0,1,6
"94","94 2018",2018-04-05,"TBA",7,"BOS",7,2,3,40,6,1,0,1,2,1,0,0,6,0,11,0,0,1,9,41,10,2,1,0,3,1,0,0,6,3,9,1,0,1,11
"95","95 2018",2018-04-05,"DET",6,"CHA",6,9,7,45,17,3,0,1,9,0,1,0,2,0,6,1,1,2,9,39,11,4,2,0,7,0,1,1,5,0,12,1,0,0,9
"96","96 2018",2018-04-05,"SEA",6,"MIN",6,2,4,36,8,0,0,0,2,0,0,0,4,0,7,2,0,1,11,33,8,0,0,3,4,0,0,0,2,0,11,0,0,0,7
"97","97 2018",2018-04-05,"BAL",7,"NYA",7,5,2,36,10,2,0,1,5,0,0,0,1,0,13,1,0,0,5,29,4,2,0,1,2,0,0,2,6,0,8,0,1,1,8
"98","98 2018",2018-04-05,"TEX",8,"OAK",8,6,3,35,10,2,0,1,4,1,0,0,2,0,4,0,2,0,5,35,12,1,0,0,3,0,2,1,2,0,5,0,0,1,10
"99","99 2018",2018-04-06,"ATL",7,"COL",8,8,3,36,11,3,1,1,8,0,1,0,7,2,2,1,0,1,9,34,7,2,1,2,3,0,0,0,2,0,8,1,0,0,6
"100","100 2018",2018-04-06,"CHN",7,"MIL",8,4,5,34,7,1,1,0,3,0,0,1,4,1,9,1,0,0,8,37,12,1,0,2,5,1,0,0,6,0,8,0,0,0,14
"101","101 2018",2018-04-06,"CIN",6,"PIT",7,3,14,37,13,1,0,0,3,0,0,0,3,0,6,0,0,2,10,38,15,6,1,0,13,0,0,1,6,0,5,2,0,0,7
"102","102 2018",2018-04-06,"OAK",9,"ANA",8,9,13,37,13,1,0,5,8,0,1,0,1,0,5,0,1,0,3,38,14,3,0,2,10,0,0,1,5,2,7,1,0,1,7
"103","103 2018",2018-04-06,"KCA",5,"CLE",7,2,3,31,7,1,0,0,2,1,0,0,3,1,9,0,0,2,6,30,4,2,0,0,3,0,0,0,4,1,3,1,0,0,7
"104","104 2018",2018-04-06,"SDN",8,"HOU",8,4,1,38,13,5,0,0,3,0,0,1,3,0,11,0,1,0,11,30,4,0,0,0,1,0,1,0,4,0,12,0,0,0,7
"105","105 2018",2018-04-06,"BAL",8,"NYA",8,7,3,51,9,0,0,4,7,1,0,1,8,0,16,0,0,1,12,47,7,1,0,1,3,0,0,1,5,1,10,2,0,1,8
"106","106 2018",2018-04-06,"TOR",8,"TEX",9,8,5,34,9,1,0,2,7,0,2,1,6,0,7,0,0,0,8,38,13,3,0,1,5,0,0,0,1,0,8,0,0,1,7
"107","107 2018",2018-04-07,"ATL",8,"COL",9,2,3,34,8,2,0,0,2,1,0,1,4,0,5,2,0,3,8,37,10,2,0,1,3,0,0,0,7,1,11,0,1,0,12
"108","108 2018",2018-04-07,"CHN",8,"MIL",9,5,2,33,8,1,1,1,5,1,0,0,7,1,9,0,1,1,9,30,4,1,0,1,2,0,1,1,1,0,13,0,0,0,4
"109","109 2018",2018-04-07,"MIA",8,"PHI",7,1,20,32,5,1,0,0,0,0,0,0,1,0,10,0,0,0,5,42,20,4,0,4,20,0,1,0,6,0,11,0,0,1,5
"110","110 2018",2018-04-07,"CIN",7,"PIT",8,7,4,34,11,2,0,1,7,2,1,1,5,0,10,1,0,1,9,33,8,1,0,0,4,1,1,0,1,0,5,0,1,0,5
"111","111 2018",2018-04-07,"LAN",8,"SFN",7,5,7,53,12,1,0,1,4,0,0,0,9,1,10,0,0,2,15,55,17,3,0,2,7,0,0,0,2,1,18,2,1,0,11
"112","112 2018",2018-04-07,"ARI",8,"SLN",8,3,5,31,5,2,0,0,3,1,0,0,7,0,12,0,0,1,9,33,10,1,0,1,5,0,1,0,0,0,9,0,0,0,5
"113","113 2018",2018-04-07,"NYN",7,"WAS",8,3,2,34,8,3,0,0,3,0,0,0,5,2,10,1,0,1,9,31,5,0,0,1,2,1,0,0,3,0,10,5,0,0,6
"114","114 2018",2018-04-07,"OAK",10,"ANA",9,7,3,31,7,1,1,1,7,0,0,1,10,0,8,1,0,3,8,33,7,1,0,2,3,0,0,0,2,0,11,0,0,1,5
"115","115 2018",2018-04-07,"TBA",8,"BOS",8,3,10,32,6,2,0,0,3,0,0,0,0,0,9,0,0,1,2,32,9,3,0,3,10,0,1,0,6,0,3,0,0,0,5
"116","116 2018",2018-04-07,"DET",7,"CHA",7,6,1,33,6,2,0,0,6,0,0,4,8,0,9,4,0,0,12,34,8,3,0,0,1,0,1,0,4,0,7,0,0,1,11
"117","117 2018",2018-04-07,"KCA",6,"CLE",8,1,0,30,3,0,0,1,1,0,0,0,2,0,9,2,0,0,4,32,6,1,0,0,0,0,0,0,1,0,10,2,1,0,6
"118","118 2018",2018-04-07,"SDN",9,"HOU",9,0,1,35,6,3,0,0,0,1,0,0,1,0,14,0,0,0,7,32,6,0,0,0,1,0,0,0,6,0,8,2,0,2,8
"119","119 2018",2018-04-07,"SEA",7,"MIN",7,11,4,39,12,3,0,2,10,0,0,0,3,0,12,0,0,0,4,35,9,4,0,0,4,0,0,0,5,0,7,1,0,0,9
"120","120 2018",2018-04-07,"BAL",9,"NYA",9,3,8,34,6,3,0,0,3,0,0,0,2,0,10,0,0,0,6,29,11,3,0,0,8,0,1,0,7,1,3,1,1,2,5
"121","121 2018",2018-04-07,"TOR",9,"TEX",10,1,5,27,2,0,1,1,1,0,0,0,3,0,9,0,0,2,2,30,8,2,0,0,5,0,1,0,5,0,6,0,0,1,7
"122","122 2018",2018-04-08,"ATL",9,"COL",10,4,0,34,8,2,0,3,4,0,0,0,2,0,9,1,0,1,5,31,6,1,0,0,0,0,0,0,0,0,10,0,0,2,4
"123","123 2018",2018-04-08,"CHN",9,"MIL",10,3,0,32,7,2,1,1,2,1,0,1,2,0,8,0,0,1,6,29,3,1,0,0,0,0,0,0,2,0,9,0,1,0,4
"124","124 2018",2018-04-08,"MIA",9,"PHI",8,6,3,31,7,1,0,1,6,0,0,1,5,1,10,0,0,2,5,31,7,3,0,0,3,0,1,0,4,0,5,0,2,0,6
"125","125 2018",2018-04-08,"CIN",8,"PIT",9,0,5,27,1,0,0,0,0,0,0,1,2,0,7,0,0,1,3,33,11,2,0,2,5,0,0,0,2,0,4,0,0,0,6
"126","126 2018",2018-04-08,"LAN",9,"SFN",8,2,1,37,10,2,0,0,2,0,0,0,4,1,5,1,1,2,9,36,8,2,0,0,1,0,0,0,0,0,9,1,0,1,5
"127","127 2018",2018-04-08,"ARI",9,"SLN",9,4,1,33,7,0,0,2,4,0,0,0,2,0,9,1,0,0,4,30,5,0,0,0,1,0,0,0,2,0,6,0,0,1,4
"128","128 2018",2018-04-08,"NYN",8,"WAS",9,6,5,42,9,2,0,2,6,1,0,0,5,1,18,1,0,1,6,47,13,3,0,1,5,0,0,1,7,2,7,2,1,1,14
"129","129 2018",2018-04-08,"OAK",11,"ANA",10,1,6,29,3,0,0,1,1,0,0,0,2,0,12,0,0,1,3,30,7,1,0,2,6,0,1,1,4,0,8,1,0,1,6
"130","130 2018",2018-04-08,"TBA",9,"BOS",9,7,8,37,11,1,2,1,7,0,1,0,6,0,11,1,0,0,10,35,11,4,0,0,8,0,0,0,4,0,6,0,0,0,7
"131","131 2018",2018-04-08,"DET",8,"CHA",8,1,0,27,2,0,0,0,1,0,1,0,5,0,9,2,1,0,5,28,3,0,0,0,0,0,0,1,2,0,9,1,1,2,4
"132","132 2018",2018-04-08,"KCA",7,"CLE",9,1,3,32,10,1,1,0,1,0,0,0,2,0,8,0,1,2,6,29,4,0,0,1,3,1,0,0,4,0,6,1,0,0,6
"133","133 2018",2018-04-08,"SDN",10,"HOU",10,1,4,31,4,0,0,0,1,0,0,1,4,0,9,1,0,1,8,30,6,0,0,2,4,0,0,0,0,0,10,0,0,0,2
"134","134 2018",2018-04-08,"BAL",10,"NYA",10,8,7,50,16,1,0,2,8,0,0,0,4,0,15,2,0,2,10,50,16,3,0,0,7,1,0,0,6,1,12,0,1,1,14
"135","135 2018",2018-04-08,"TOR",10,"TEX",11,7,4,37,11,1,0,2,7,0,0,0,2,0,10,0,0,2,5,35,9,4,0,1,4,1,0,1,5,0,9,0,0,0,11
"136","136 2018",2018-04-09,"SDN",11,"COL",11,7,6,38,13,2,1,2,7,1,0,0,1,1,10,1,0,1,6,33,7,1,0,3,6,0,0,0,5,0,8,0,0,1,5
"137","137 2018",2018-04-09,"NYN",9,"MIA",10,4,2,31,6,1,0,0,3,0,0,0,5,0,9,0,1,1,5,35,9,2,0,0,2,0,0,1,3,0,9,1,0,1,10
"138","138 2018",2018-04-09,"CIN",9,"PHI",9,5,6,36,11,1,0,1,5,0,0,0,5,1,11,3,0,1,9,30,6,1,0,3,6,0,1,0,4,0,6,0,0,0,5
"139","139 2018",2018-04-09,"ARI",10,"SFN",9,2,1,30,5,0,1,0,2,0,1,0,1,0,11,0,1,0,3,30,5,1,0,0,1,0,0,0,0,0,12,0,0,2,2
"140","140 2018",2018-04-09,"MIL",11,"SLN",10,5,4,40,11,4,0,0,5,1,0,0,5,1,6,0,0,0,11,35,8,2,0,0,4,1,1,0,4,0,10,0,0,0,7
