"","SpecID","date","away_team","away_team_game_number","home_team","home_team_game_number","away_score","home_score","away_AB","away_H","away_2B","away_3B","away_HR","away_RBI","away_SH","away_SF","away_HBP","away_BB","away_IBB","away_SO","away_SB","away_CS","away_GIDP","away_left_on_base","home_AB","home_H","home_2B","home_3B","home_HR","home_RBI","home_SH","home_SF","home_HBP","home_BB","home_IBB","home_SO","home_SB","home_CS","home_GIDP","home_left_on_base"
"28","28 2016",2016-04-06,"HOU",2,"NYA",2,6,16,38,12,3,0,3,6,0,0,1,1,0,10,0,0,1,7,41,17,2,1,3,16,0,0,0,7,0,7,2,0,0,9
"29","29 2016",2016-04-06,"CHA",3,"OAK",3,1,2,30,6,1,0,0,1,0,1,0,4,0,6,0,0,1,7,30,7,0,0,1,2,0,1,0,3,0,8,0,0,0,8
"30","30 2016",2016-04-06,"TOR",4,"TBA",4,3,5,32,6,0,0,1,3,0,0,1,2,0,10,0,0,1,5,33,10,1,0,2,5,0,0,1,1,0,7,1,0,1,6
"31","31 2016",2016-04-06,"SEA",3,"TEX",3,9,5,37,14,1,0,3,9,0,0,0,6,0,6,0,2,2,7,33,7,1,0,1,5,0,0,0,2,0,11,0,1,0,3
"32","32 2016",2016-04-06,"COL",3,"ARI",3,4,3,32,8,0,0,3,4,0,0,0,0,0,7,0,2,1,1,36,8,0,0,1,3,0,0,1,1,0,6,1,0,0,8
"33","33 2016",2016-04-06,"WAS",2,"ATL",2,3,1,34,8,2,0,0,3,0,0,0,2,1,6,0,0,0,6,31,8,0,0,0,1,0,0,0,3,0,8,1,1,1,6
"34","34 2016",2016-04-06,"PHI",2,"CIN",2,2,3,30,5,2,0,1,2,1,0,0,2,0,10,0,1,0,4,33,8,1,0,1,3,0,0,0,0,0,9,0,0,0,5
"35","35 2016",2016-04-06,"DET",2,"MIA",2,7,3,40,13,3,0,2,7,0,0,0,3,1,16,0,0,0,9,33,10,4,0,0,3,1,1,1,4,0,6,0,1,1,10
"36","36 2016",2016-04-06,"SFN",3,"MIL",3,3,4,30,6,1,1,1,2,0,1,0,4,1,3,0,1,1,5,30,9,0,0,1,4,0,1,0,7,0,9,0,0,2,10
"37","37 2016",2016-04-06,"SLN",3,"PIT",3,1,5,31,4,1,0,1,1,0,0,0,2,0,10,0,0,0,5,31,9,2,1,0,4,0,0,1,7,1,5,0,1,2,10
"38","38 2016",2016-04-06,"LAN",3,"SDN",3,7,0,36,11,1,1,2,7,0,1,0,3,0,9,0,0,1,6,32,5,0,0,0,0,0,0,0,0,0,7,0,0,0,5
"39","39 2016",2016-04-07,"TEX",4,"ANA",3,3,4,29,4,0,0,1,3,0,2,1,2,0,8,0,1,0,4,36,11,2,0,1,4,0,0,0,4,1,7,0,0,1,10
"40","40 2016",2016-04-07,"MIN",3,"BAL",3,2,4,34,9,2,0,1,2,0,0,0,0,0,12,1,2,1,5,31,8,1,0,2,3,0,0,0,0,0,7,0,0,0,3
"41","41 2016",2016-04-07,"HOU",3,"NYA",3,5,8,36,9,2,0,2,5,0,0,0,0,0,14,0,0,0,4,35,12,2,0,3,8,0,1,0,1,0,6,1,0,0,5
"42","42 2016",2016-04-07,"CHA",4,"OAK",4,6,1,38,10,1,0,1,6,0,1,0,1,0,9,1,0,0,7,32,4,0,0,0,1,0,0,0,3,0,6,0,0,0,7
"43","43 2016",2016-04-07,"CHN",3,"ARI",4,14,6,41,14,3,2,1,11,0,0,1,10,0,5,1,0,0,11,33,8,2,1,2,6,0,1,0,2,0,10,0,0,1,3
"44","44 2016",2016-04-07,"PHI",3,"CIN",3,6,10,35,9,3,0,3,5,0,0,2,4,0,6,0,0,1,8,34,12,1,0,3,10,1,0,0,5,0,9,1,0,0,6
"45","45 2016",2016-04-07,"LAN",4,"SFN",4,6,12,39,13,3,0,1,6,0,0,0,0,0,5,0,0,1,6,39,17,2,1,1,12,1,0,0,3,0,6,0,0,1,7
"46","46 2016",2016-04-07,"MIA",3,"WAS",3,6,4,39,13,3,0,0,6,0,0,0,4,0,7,1,0,1,10,32,6,2,1,1,4,1,0,0,9,0,10,1,0,0,11
"47","47 2016",2016-04-08,"TEX",5,"ANA",4,7,3,36,10,2,0,1,6,0,0,1,7,0,7,2,1,0,10,33,7,1,1,0,3,0,0,0,5,0,3,0,0,1,8
"48","48 2016",2016-04-08,"TBA",5,"BAL",4,1,6,30,5,1,0,1,1,0,0,0,3,0,7,0,0,2,5,32,10,0,0,4,6,0,0,0,2,0,6,0,0,2,4
"49","49 2016",2016-04-08,"CLE",3,"CHA",5,7,1,34,9,3,1,0,6,0,2,0,2,0,9,0,0,1,4,27,3,0,0,1,1,0,0,1,4,0,9,0,0,2,4
"50","50 2016",2016-04-08,"NYA",4,"DET",3,0,4,28,3,0,0,0,0,0,0,0,4,0,7,0,1,1,5,36,13,1,0,1,4,0,0,0,0,0,9,0,0,1,8
"51","51 2016",2016-04-08,"MIN",4,"KCA",3,3,4,32,6,2,1,1,3,0,0,0,8,0,14,1,0,0,10,32,9,2,1,0,4,0,1,0,4,0,10,0,1,0,9
"52","52 2016",2016-04-08,"OAK",5,"SEA",4,3,2,36,9,1,0,2,3,0,0,0,1,0,7,1,0,2,7,31,4,0,0,1,2,0,1,1,2,0,6,0,0,1,6
"53","53 2016",2016-04-08,"BOS",3,"TOR",5,8,7,38,11,4,0,1,8,0,0,0,3,0,8,0,0,0,6,34,9,0,1,1,7,1,1,1,5,0,10,1,0,0,8
"54","54 2016",2016-04-08,"CHN",4,"ARI",5,2,3,30,5,2,0,0,2,0,0,1,4,0,6,0,0,1,6,31,8,2,0,0,3,0,0,0,3,0,8,2,0,1,5
"55","55 2016",2016-04-08,"SLN",4,"ATL",3,7,4,36,11,2,0,4,6,0,0,1,2,0,9,0,0,0,5,31,5,0,0,0,4,1,1,0,5,2,9,1,0,1,7
"56","56 2016",2016-04-08,"PIT",4,"CIN",4,6,5,35,8,1,0,1,6,0,0,3,6,0,10,1,0,1,11,30,6,0,0,1,4,1,1,1,6,0,5,3,0,2,7
"57","57 2016",2016-04-08,"SDN",4,"COL",4,13,6,44,18,3,1,2,13,0,0,2,5,0,7,3,0,1,11,35,9,3,0,2,6,0,0,0,6,0,8,0,0,2,8
"58","58 2016",2016-04-08,"HOU",4,"MIL",4,4,6,34,9,4,0,1,4,0,0,0,3,0,8,1,1,0,6,29,7,2,0,3,6,0,0,0,4,0,12,1,2,0,3
"59","59 2016",2016-04-08,"PHI",4,"NYN",3,2,7,34,8,1,0,0,2,0,0,0,0,0,11,0,1,0,5,34,9,3,0,0,7,0,0,1,4,0,5,0,0,0,8
"60","60 2016",2016-04-08,"LAN",5,"SFN",5,2,3,38,9,1,0,0,2,0,0,0,2,0,5,1,0,1,8,28,2,0,0,2,3,0,0,0,5,0,6,0,0,1,3
"61","61 2016",2016-04-09,"TEX",6,"ANA",5,4,1,36,10,5,0,1,4,0,0,0,1,0,8,0,0,1,6,29,5,1,0,0,1,0,0,0,3,0,7,0,0,3,4
"62","62 2016",2016-04-09,"CLE",4,"CHA",6,3,7,33,7,0,0,2,3,0,0,0,2,0,9,0,0,0,5,35,10,1,0,2,6,0,0,0,3,1,4,0,0,0,7
"63","63 2016",2016-04-09,"NYA",5,"DET",4,8,4,38,13,0,1,2,8,0,1,1,4,0,7,1,1,1,9,33,7,1,0,0,3,0,0,0,4,0,8,0,0,1,6
"64","64 2016",2016-04-09,"MIN",5,"KCA",4,0,7,33,7,1,0,0,0,0,0,0,2,0,9,0,1,0,8,35,10,1,1,3,6,0,0,0,5,0,8,0,0,0,9
"65","65 2016",2016-04-09,"OAK",6,"SEA",5,6,1,37,11,3,0,1,6,0,0,0,1,0,11,2,0,0,5,30,5,1,0,1,1,0,0,2,2,0,12,0,1,1,6
"66","66 2016",2016-04-09,"BOS",4,"TOR",6,8,4,38,11,5,1,0,7,0,1,0,4,0,13,1,0,0,8,35,7,1,0,2,4,0,0,0,1,0,10,1,0,0,5
"67","67 2016",2016-04-09,"CHN",5,"ARI",6,4,2,35,10,4,0,0,4,0,1,1,5,1,10,0,0,2,11,30,4,1,0,0,1,1,0,0,1,0,7,2,0,0,3
"68","68 2016",2016-04-09,"SLN",5,"ATL",4,12,2,42,14,2,1,0,9,0,2,0,9,1,9,1,0,1,14,32,4,1,0,0,2,0,0,0,3,0,7,0,0,2,6
"69","69 2016",2016-04-09,"PIT",5,"CIN",5,1,5,34,10,2,0,0,1,0,0,0,3,0,7,0,0,1,9,30,8,1,0,1,5,0,0,0,4,0,6,0,1,1,5
"70","70 2016",2016-04-09,"SDN",5,"COL",5,16,3,44,19,2,0,4,16,0,0,0,6,0,8,0,1,2,7,35,8,4,0,0,2,0,1,0,3,0,11,0,0,0,9
"71","71 2016",2016-04-09,"HOU",5,"MIL",5,6,4,30,9,0,0,3,6,1,2,0,4,0,5,2,0,2,4,34,8,2,0,2,3,0,0,0,3,0,11,0,0,0,6
"72","72 2016",2016-04-09,"PHI",5,"NYN",4,1,0,33,8,1,0,1,1,0,0,0,0,0,10,0,1,1,5,30,3,1,0,0,0,0,0,0,4,0,12,1,0,0,7
"73","73 2016",2016-04-09,"LAN",6,"SFN",6,3,2,41,10,6,0,0,3,0,0,2,3,1,11,0,0,0,13,35,5,0,0,2,2,0,0,0,2,1,9,1,0,0,5
"74","74 2016",2016-04-10,"TEX",7,"ANA",6,1,3,33,7,1,0,1,1,0,0,1,1,0,8,1,0,1,7,26,7,0,0,0,3,1,1,1,5,0,1,0,0,3,7
"75","75 2016",2016-04-10,"TBA",6,"BAL",5,3,5,34,8,1,0,1,3,0,0,0,4,0,12,0,1,0,9,31,11,2,0,1,4,0,1,0,0,0,4,0,0,2,3
"76","76 2016",2016-04-10,"MIN",6,"KCA",5,3,4,40,11,0,0,1,3,0,0,2,2,1,14,1,1,0,11,35,7,1,1,1,3,0,1,0,2,0,8,0,0,0,5
"77","77 2016",2016-04-10,"OAK",7,"SEA",6,2,1,35,5,1,0,2,2,0,0,0,3,0,12,0,0,0,6,36,6,3,0,0,0,0,0,0,5,0,7,0,0,1,10
"78","78 2016",2016-04-10,"BOS",5,"TOR",7,0,3,32,7,2,0,0,0,0,0,0,2,0,11,0,0,1,7,28,7,1,0,1,2,0,0,0,4,0,5,0,0,3,5
"79","79 2016",2016-04-10,"CHN",6,"ARI",7,7,3,37,12,2,0,2,7,0,1,1,5,1,11,1,0,1,10,35,8,2,0,2,3,0,0,0,0,0,9,0,0,0,5
"80","80 2016",2016-04-10,"SLN",6,"ATL",5,12,7,36,10,2,0,2,12,1,0,3,9,1,10,2,0,0,10,36,11,5,0,1,6,1,1,0,9,2,13,1,0,1,13
"81","81 2016",2016-04-10,"PIT",6,"CIN",6,1,2,32,9,1,0,1,1,3,0,1,6,0,8,2,0,0,14,30,10,2,1,1,2,1,0,0,2,0,2,0,0,3,6
"82","82 2016",2016-04-10,"SDN",6,"COL",6,3,6,33,8,2,0,0,3,0,1,0,1,0,7,1,1,0,5,32,9,1,0,5,6,0,0,0,4,1,3,1,0,1,6
"83","83 2016",2016-04-10,"HOU",6,"MIL",6,2,3,28,3,0,0,2,2,0,0,0,5,0,13,1,3,0,4,29,6,3,0,0,3,0,0,0,7,1,10,0,0,1,9
"84","84 2016",2016-04-10,"PHI",6,"NYN",5,5,2,31,9,1,0,1,5,1,2,0,4,0,7,1,1,1,6,31,4,1,0,1,2,0,0,0,1,0,9,0,0,0,3
"85","85 2016",2016-04-10,"LAN",7,"SFN",7,6,9,35,10,1,0,0,6,1,1,1,3,0,9,0,0,0,8,34,12,3,0,3,9,0,1,1,3,0,4,0,0,0,6
"86","86 2016",2016-04-10,"MIA",4,"WAS",4,2,4,31,7,0,2,1,2,0,0,0,2,0,7,0,1,2,4,33,11,3,0,0,4,0,0,0,5,2,6,0,1,0,10
"87","87 2016",2016-04-11,"BAL",6,"BOS",6,9,7,35,9,3,0,2,9,0,0,1,4,0,15,0,0,0,4,36,11,2,0,1,7,0,1,0,4,1,8,2,0,2,7
"88","88 2016",2016-04-11,"PIT",7,"DET",5,7,4,36,17,6,0,0,7,1,2,0,3,0,3,0,2,3,8,32,6,0,0,2,3,0,0,0,2,0,8,0,0,2,3
"89","89 2016",2016-04-11,"KCA",6,"HOU",7,2,8,37,11,1,0,1,2,0,0,0,1,0,5,0,0,2,9,37,14,3,2,1,8,0,0,0,3,0,8,2,0,0,8
"90","90 2016",2016-04-11,"CHA",7,"MIN",7,4,1,37,9,1,0,0,4,0,0,1,5,0,7,0,0,0,12,31,6,1,0,0,1,0,0,0,3,0,7,0,0,1,6
"91","91 2016",2016-04-11,"ANA",7,"OAK",8,4,1,34,9,2,0,1,4,0,0,1,3,0,8,1,1,2,7,35,10,1,1,0,1,0,0,0,2,1,8,0,0,2,9
"92","92 2016",2016-04-11,"TEX",8,"SEA",7,7,3,38,14,3,0,0,7,0,2,0,2,1,11,0,0,1,8,33,7,1,0,1,3,0,0,1,2,0,9,0,1,0,6
"93","93 2016",2016-04-11,"CIN",7,"CHN",7,3,5,33,7,1,0,1,3,0,0,0,2,0,9,1,0,1,5,27,3,0,0,1,5,1,0,1,7,0,5,0,0,0,7
"94","94 2016",2016-04-11,"MIA",5,"NYN",6,10,3,40,15,2,0,2,10,1,1,0,5,0,11,1,0,0,10,34,7,1,0,0,2,0,0,0,4,0,8,0,0,1,8
"95","95 2016",2016-04-11,"SDN",7,"PHI",7,4,3,31,6,2,0,1,4,1,0,0,2,0,9,0,0,1,3,31,8,2,1,0,3,0,1,0,1,0,9,0,0,1,3
"96","96 2016",2016-04-11,"MIL",7,"SLN",7,1,10,32,6,0,0,1,1,0,0,1,3,0,10,0,0,1,8,40,19,8,2,0,10,0,2,0,2,0,7,1,0,1,10
"97","97 2016",2016-04-11,"ATL",6,"WAS",5,4,6,32,8,3,0,0,4,1,0,0,3,1,6,0,1,1,5,33,11,1,0,1,6,0,2,0,5,1,7,4,0,0,10
"98","98 2016",2016-04-12,"BAL",7,"BOS",7,9,5,36,11,2,0,3,9,0,1,1,5,1,9,1,0,0,7,35,10,4,0,1,4,0,0,2,1,0,4,0,0,1,6
"99","99 2016",2016-04-12,"PIT",8,"DET",6,2,8,30,5,1,0,1,2,0,0,0,4,0,6,0,1,2,5,36,14,2,0,2,8,0,0,0,8,0,8,0,1,1,12
"100","100 2016",2016-04-12,"KCA",7,"HOU",8,3,2,33,7,1,0,1,3,0,0,0,2,0,6,1,0,1,5,31,7,2,0,0,2,0,0,0,7,0,14,0,0,2,9
"101","101 2016",2016-04-12,"ANA",8,"OAK",9,5,4,35,10,3,0,1,4,0,0,0,3,0,5,0,0,1,6,34,7,0,0,2,4,0,0,0,1,0,4,2,0,1,4
"102","102 2016",2016-04-12,"TEX",9,"SEA",8,8,0,36,12,3,0,1,8,0,1,1,1,0,11,0,0,1,4,32,4,0,0,0,0,0,0,0,2,0,7,0,0,0,7
"103","103 2016",2016-04-12,"CLE",5,"TBA",7,1,5,31,5,1,0,1,1,0,0,0,1,0,6,0,0,0,4,27,5,1,0,2,5,0,0,1,3,0,6,1,1,1,2
"104","104 2016",2016-04-12,"NYA",6,"TOR",8,3,2,33,7,1,0,1,3,1,0,0,4,0,9,1,0,0,8,29,3,1,0,0,2,0,0,1,6,0,11,1,0,1,7
"105","105 2016",2016-04-12,"SFN",8,"COL",7,7,2,38,13,3,0,3,7,0,0,0,1,0,4,1,0,1,5,33,7,0,0,0,1,0,0,0,2,0,6,1,0,1,6
"106","106 2016",2016-04-12,"ARI",8,"LAN",8,4,2,35,9,3,1,2,4,0,0,2,3,1,6,0,1,0,9,34,9,2,0,0,2,1,0,1,1,0,4,0,0,1,8
"107","107 2016",2016-04-12,"MIA",6,"NYN",7,2,1,33,9,1,0,0,2,0,1,0,4,0,13,2,1,0,9,30,6,1,0,0,1,1,0,0,4,0,11,0,0,1,7
"108","108 2016",2016-04-12,"SDN",8,"PHI",8,0,3,30,4,1,0,0,0,0,0,0,5,0,9,0,1,0,8,27,4,0,1,0,2,0,0,0,5,0,7,0,0,2,5
"109","109 2016",2016-04-12,"ATL",7,"WAS",6,1,2,33,6,2,0,0,1,0,0,0,4,0,10,0,0,1,9,29,8,1,0,0,2,1,0,0,1,0,10,0,0,0,5
"110","110 2016",2016-04-13,"BAL",8,"BOS",8,2,4,34,9,3,0,1,2,0,0,0,5,0,10,0,1,0,10,30,8,1,1,0,4,0,0,0,4,0,7,3,0,1,6
"111","111 2016",2016-04-13,"KCA",8,"HOU",9,4,2,35,8,3,0,1,3,0,1,0,2,1,11,0,0,0,7,33,6,2,1,1,2,0,0,0,4,0,11,0,0,1,8
"112","112 2016",2016-04-13,"CHA",8,"MIN",8,3,0,35,9,2,0,1,2,0,0,0,0,0,8,0,0,1,5,29,4,1,0,0,0,2,0,0,5,1,9,0,0,0,9
"113","113 2016",2016-04-13,"ANA",9,"OAK",10,5,1,38,11,3,0,0,5,0,0,1,4,1,4,1,0,0,11,31,3,0,0,1,1,0,0,0,3,0,6,1,0,0,6
"114","114 2016",2016-04-13,"TEX",10,"SEA",9,2,4,35,6,0,0,1,2,0,0,0,2,0,7,0,0,1,5,38,8,1,0,2,4,0,0,0,4,0,9,1,0,2,9
"115","115 2016",2016-04-13,"CLE",6,"TBA",8,4,1,32,5,2,0,1,3,0,1,0,1,0,15,1,0,0,3,31,5,1,0,0,1,0,0,0,1,0,9,0,0,0,4
"116","116 2016",2016-04-13,"NYA",7,"TOR",9,2,7,33,8,1,0,1,2,0,0,0,3,0,6,0,0,1,7,32,10,6,0,0,6,0,1,1,3,0,8,0,1,1,6
"117","117 2016",2016-04-13,"CIN",8,"CHN",8,2,9,30,7,1,1,0,2,0,1,0,4,0,7,1,0,3,6,31,8,1,0,1,8,0,1,1,10,0,9,2,0,0,10
"118","118 2016",2016-04-13,"SFN",9,"COL",8,6,10,31,7,2,0,1,6,1,1,0,3,0,5,0,0,1,3,40,18,6,4,2,10,0,1,0,4,1,8,0,1,0,11
"119","119 2016",2016-04-13,"ARI",9,"LAN",9,1,3,29,5,0,0,1,1,0,0,0,4,0,5,0,1,1,5,31,7,1,0,1,2,0,0,3,1,0,8,0,1,0,8
"120","120 2016",2016-04-13,"MIA",7,"NYN",8,1,2,33,7,2,0,0,1,0,0,0,4,0,9,0,0,1,9,27,7,0,0,0,2,1,0,1,2,0,9,0,0,0,5
"121","121 2016",2016-04-13,"SDN",9,"PHI",9,1,2,33,6,1,0,0,1,1,0,0,2,0,13,1,0,0,8,27,5,1,0,1,2,0,0,1,3,1,6,1,0,2,5
"122","122 2016",2016-04-13,"DET",7,"PIT",9,7,3,35,10,2,0,2,7,0,1,0,5,0,9,0,0,0,7,29,4,1,0,0,3,0,0,0,5,0,10,0,0,1,4
"123","123 2016",2016-04-13,"MIL",8,"SLN",8,6,4,36,9,3,0,1,6,0,0,0,3,0,10,0,0,1,6,31,6,3,0,1,4,1,0,0,2,0,5,0,1,0,3
"124","124 2016",2016-04-13,"ATL",8,"WAS",7,0,3,29,5,0,0,0,0,1,0,1,3,0,6,1,0,2,7,28,4,0,0,2,3,0,0,0,2,0,5,0,0,0,3
"125","125 2016",2016-04-14,"KCA",9,"HOU",10,6,2,39,13,3,0,1,6,0,0,0,1,0,5,0,0,0,7,29,5,1,0,1,2,0,0,0,2,0,9,0,1,1,2
"126","126 2016",2016-04-14,"CHA",9,"MIN",9,3,1,34,9,2,0,1,3,1,1,0,1,0,9,1,0,1,7,31,4,1,1,0,1,0,0,1,2,0,6,2,0,0,6
"127","127 2016",2016-04-14,"CLE",7,"TBA",9,6,0,39,13,1,0,3,6,0,0,0,7,0,8,5,0,1,13,31,5,0,0,0,0,0,0,0,3,0,14,0,0,0,7
"128","128 2016",2016-04-14,"BAL",9,"TEX",11,3,6,34,9,4,0,1,3,0,0,0,3,0,7,0,0,2,7,33,10,4,0,0,6,0,0,0,2,0,5,0,0,0,5
"129","129 2016",2016-04-14,"NYA",8,"TOR",10,2,4,30,3,0,0,0,1,0,0,1,2,0,3,1,0,0,4,32,8,4,0,2,4,0,0,0,3,0,10,0,0,0,7
"130","130 2016",2016-04-14,"CIN",9,"CHN",9,1,8,32,6,3,0,0,1,0,0,0,4,0,6,0,0,0,8,33,11,1,0,1,7,0,1,0,5,0,4,0,1,0,7
"131","131 2016",2016-04-14,"SFN",10,"COL",9,6,11,38,9,2,0,1,5,0,0,0,2,0,7,0,0,0,7,36,13,5,0,1,11,0,0,0,4,1,9,2,0,1,5
"132","132 2016",2016-04-14,"ARI",10,"LAN",10,2,5,32,6,2,0,0,2,0,0,0,1,0,9,1,0,1,4,29,8,1,0,0,5,0,0,0,5,0,6,0,0,3,5
"133","133 2016",2016-04-14,"SDN",10,"PHI",10,0,3,30,3,0,0,0,0,0,0,0,0,0,16,0,0,0,3,25,3,1,0,1,2,1,1,0,5,0,10,1,1,0,5
"134","134 2016",2016-04-14,"DET",8,"PIT",10,7,4,32,9,2,0,1,7,0,2,1,3,1,7,1,0,1,4,40,14,3,0,0,4,0,0,0,3,0,4,1,0,1,12
"135","135 2016",2016-04-14,"MIL",9,"SLN",9,0,7,28,1,0,0,0,0,0,0,0,1,0,13,0,0,1,2,32,11,4,0,2,7,1,1,1,3,0,9,0,1,0,7
"136","136 2016",2016-04-14,"ATL",9,"WAS",8,2,6,30,5,1,0,0,2,1,0,0,2,0,8,0,1,0,4,30,6,2,0,2,6,0,0,0,1,0,7,0,0,0,1
"137","137 2016",2016-04-15,"TOR",11,"BOS",9,3,5,29,3,0,0,2,3,0,0,2,2,0,12,0,0,0,3,32,9,3,0,0,5,0,0,0,6,0,7,1,0,2,9
"138","138 2016",2016-04-15,"NYN",9,"CLE",8,6,5,40,14,3,0,4,6,0,0,1,2,0,8,0,0,0,10,42,14,4,0,1,5,0,0,0,3,0,9,1,0,0,13
"139","139 2016",2016-04-15,"DET",9,"HOU",11,0,1,31,5,0,0,0,0,0,0,0,1,0,4,0,0,0,5,26,5,0,0,0,1,0,0,0,6,0,6,1,0,3,7
"140","140 2016",2016-04-15,"ANA",10,"MIN",10,4,5,32,9,2,0,2,4,1,0,0,5,0,4,0,0,2,7,32,8,4,0,0,5,0,0,1,3,1,7,0,0,0,7
