"","SpecID","date","away_team","away_team_game_number","home_team","home_team_game_number","away_score","home_score","away_AB","away_H","away_2B","away_3B","away_HR","away_RBI","away_SH","away_SF","away_HBP","away_BB","away_IBB","away_SO","away_SB","away_CS","away_GIDP","away_left_on_base","home_AB","home_H","home_2B","home_3B","home_HR","home_RBI","home_SH","home_SF","home_HBP","home_BB","home_IBB","home_SO","home_SB","home_CS","home_GIDP","home_left_on_base"
"63","63 2017",2017-04-07,"OAK",5,"TEX",4,5,10,32,6,1,0,2,5,0,0,1,3,0,5,0,0,2,4,36,11,4,0,2,10,0,0,1,3,0,4,0,0,0,6
"64","64 2017",2017-04-08,"CLE",5,"ARI",6,2,11,33,7,3,0,0,2,0,0,0,0,0,7,0,0,1,4,38,15,3,1,1,10,0,0,0,3,1,8,1,0,1,6
"65","65 2017",2017-04-08,"LAN",6,"COL",6,2,4,32,7,2,0,1,2,0,0,0,3,0,7,0,1,1,6,33,9,1,1,3,4,0,0,0,0,0,7,0,0,0,5
"66","66 2017",2017-04-08,"CHN",5,"MIL",6,11,6,43,17,6,0,0,11,0,0,0,6,1,8,0,0,1,11,34,7,1,0,3,6,0,0,0,3,0,13,1,0,0,4
"67","67 2017",2017-04-08,"MIA",5,"NYN",5,8,1,39,13,1,1,1,8,1,1,0,7,1,11,1,0,0,13,31,3,0,0,1,1,0,0,0,3,0,13,0,0,0,6
"68","68 2017",2017-04-08,"WAS",5,"PHI",5,3,17,34,10,2,0,0,3,0,0,0,2,0,10,1,0,2,6,37,15,3,3,2,16,0,3,0,5,0,10,1,0,1,4
"69","69 2017",2017-04-08,"ATL",5,"PIT",4,4,6,34,11,2,1,0,4,0,1,2,6,2,7,1,0,3,12,33,10,1,0,0,3,0,0,0,4,1,5,1,0,2,7
"70","70 2017",2017-04-08,"SFN",6,"SDN",6,1,2,32,5,2,0,0,1,0,0,0,1,0,7,0,0,0,5,30,6,3,0,0,2,1,0,1,2,0,5,0,0,0,8
"71","71 2017",2017-04-08,"CIN",5,"SLN",5,4,10,33,7,2,1,2,4,0,0,0,1,0,10,0,0,1,3,33,10,2,0,2,10,1,0,0,12,1,7,0,0,0,12
"72","72 2017",2017-04-08,"SEA",6,"ANA",6,4,5,33,8,2,0,1,4,0,1,0,1,0,8,0,0,0,4,35,13,2,0,2,5,0,0,0,1,0,7,0,0,1,7
"73","73 2017",2017-04-08,"NYA",5,"BAL",4,4,5,34,9,1,0,0,3,0,0,0,6,0,8,1,1,0,9,32,10,2,0,0,5,0,0,2,4,0,7,2,1,1,9
"74","74 2017",2017-04-08,"MIN",5,"CHA",4,2,6,35,9,4,0,1,2,0,0,0,2,0,9,0,0,1,8,30,8,1,1,2,5,0,0,1,3,0,4,2,2,2,4
"75","75 2017",2017-04-08,"BOS",4,"DET",4,1,4,30,6,2,0,0,1,0,1,2,2,0,7,0,0,2,7,26,5,2,0,2,4,0,0,0,5,0,9,0,1,1,3
"76","76 2017",2017-04-08,"KCA",5,"HOU",6,7,3,32,7,1,0,3,7,2,0,0,2,0,7,0,0,1,2,32,9,1,0,1,3,0,0,1,2,0,4,0,1,2,5
"77","77 2017",2017-04-08,"TOR",5,"TBA",6,2,3,35,5,0,0,0,2,1,0,0,4,0,12,0,0,2,5,39,8,1,0,0,3,1,0,0,9,2,9,2,0,0,14
"78","78 2017",2017-04-08,"OAK",6,"TEX",5,6,1,36,9,4,0,1,5,0,1,0,3,0,10,2,0,0,7,29,2,0,0,1,1,0,0,0,1,0,8,0,0,1,2
"79","79 2017",2017-04-09,"CLE",6,"ARI",7,2,3,34,7,1,0,0,1,1,0,0,3,0,5,0,0,1,9,32,8,1,0,1,2,0,0,0,1,0,6,4,0,0,6
"80","80 2017",2017-04-09,"LAN",7,"COL",7,10,6,40,15,3,1,1,9,1,0,0,5,0,8,1,0,1,9,35,9,0,1,1,6,1,1,0,2,0,11,0,0,0,6
"81","81 2017",2017-04-09,"CHN",6,"MIL",7,7,4,37,11,1,1,2,7,0,0,0,5,0,8,2,0,2,8,31,4,2,0,2,4,0,0,0,2,0,13,0,0,0,2
"82","82 2017",2017-04-09,"MIA",6,"NYN",6,2,5,30,5,2,0,0,2,1,0,0,0,0,11,0,2,0,2,33,8,0,0,2,4,0,0,0,1,0,8,0,0,0,5
"83","83 2017",2017-04-09,"WAS",6,"PHI",6,3,4,33,6,2,0,1,3,0,0,0,4,0,6,0,0,0,7,32,7,2,0,0,4,0,0,0,5,0,8,1,1,0,7
"84","84 2017",2017-04-09,"ATL",6,"PIT",5,5,6,41,13,2,0,3,5,2,0,0,2,0,7,1,0,0,10,33,11,2,0,1,5,1,0,1,3,0,4,0,2,2,5
"85","85 2017",2017-04-09,"SFN",7,"SDN",7,5,3,35,8,1,0,2,4,0,0,0,4,0,5,1,0,0,7,33,7,0,0,2,3,0,0,1,5,0,8,0,0,1,9
"86","86 2017",2017-04-09,"CIN",6,"SLN",6,8,0,36,11,3,1,2,6,1,0,2,4,0,3,0,1,1,8,31,6,2,0,0,0,0,0,0,1,0,9,0,0,2,5
"87","87 2017",2017-04-09,"SEA",7,"ANA",7,9,10,33,7,2,0,2,8,0,1,2,2,0,5,1,1,0,3,34,11,2,0,2,10,0,0,0,7,0,5,0,0,2,5
"88","88 2017",2017-04-09,"NYA",6,"BAL",5,7,3,34,9,0,1,1,6,0,1,0,11,0,8,1,0,0,12,32,6,0,0,0,3,0,0,0,4,0,8,0,0,1,6
"89","89 2017",2017-04-09,"MIN",6,"CHA",5,4,1,34,8,2,0,2,4,0,0,0,1,0,9,0,0,1,4,32,5,0,0,0,1,0,0,1,5,0,7,1,0,0,10
"90","90 2017",2017-04-09,"BOS",5,"DET",5,7,5,34,11,3,0,0,6,0,0,0,6,1,3,0,1,2,6,39,13,2,0,1,5,0,0,0,3,0,14,0,1,0,10
"91","91 2017",2017-04-09,"KCA",6,"HOU",7,4,5,43,9,0,0,3,4,1,0,1,0,0,17,0,0,0,5,41,12,0,0,3,5,1,0,1,8,2,7,1,1,2,11
"92","92 2017",2017-04-09,"TOR",6,"TBA",7,2,7,29,3,2,0,1,2,0,0,1,1,0,4,0,0,1,2,32,9,0,1,3,7,0,0,0,5,0,8,0,0,2,6
"93","93 2017",2017-04-09,"OAK",7,"TEX",6,1,8,34,8,1,0,0,0,0,0,1,4,0,11,0,0,1,11,33,7,0,0,2,8,0,0,2,5,0,12,1,0,0,8
"94","94 2017",2017-04-10,"LAN",8,"CHN",7,2,3,32,6,1,0,0,1,0,0,1,3,0,10,0,1,1,8,32,6,2,0,0,3,0,0,0,7,1,10,1,0,0,10
"95","95 2017",2017-04-10,"SDN",8,"COL",8,5,3,32,9,1,1,2,5,0,1,0,3,0,10,0,1,2,4,32,8,1,0,2,3,0,0,0,3,0,8,0,0,3,5
"96","96 2017",2017-04-10,"NYN",7,"PHI",7,4,3,29,4,1,0,2,4,0,1,0,5,1,8,0,0,1,4,34,10,0,0,1,3,0,0,0,4,0,6,0,0,2,8
"97","97 2017",2017-04-10,"CIN",7,"PIT",6,7,1,35,8,0,0,2,7,1,0,0,6,0,3,5,0,0,8,31,4,0,0,0,1,0,0,0,5,0,13,0,0,0,8
"98","98 2017",2017-04-10,"ARI",8,"SFN",8,1,4,31,4,2,0,1,1,0,0,1,0,0,5,0,0,0,4,29,6,3,0,0,2,1,1,1,4,0,5,0,0,0,8
"99","99 2017",2017-04-10,"SLN",7,"WAS",7,6,14,39,10,1,0,1,6,0,0,0,0,0,6,1,0,1,6,40,19,4,0,0,14,1,2,0,6,1,8,1,0,1,11
"100","100 2017",2017-04-10,"BOS",6,"DET",6,1,2,31,4,2,0,0,0,0,0,0,3,0,7,0,0,1,6,29,5,2,0,1,2,0,0,0,1,0,10,0,0,0,4
"101","101 2017",2017-04-10,"OAK",8,"KCA",7,2,0,32,6,1,0,1,2,0,0,0,2,0,6,1,0,1,5,29,3,0,0,0,0,0,0,0,4,0,12,1,0,1,6
"102","102 2017",2017-04-10,"TBA",8,"NYA",7,1,8,29,2,1,0,1,1,0,0,0,0,0,12,0,0,0,1,36,10,2,1,3,8,0,0,0,1,0,7,2,0,1,5
"103","103 2017",2017-04-10,"HOU",8,"SEA",8,0,6,32,6,1,0,0,0,0,0,0,3,0,10,0,0,0,8,32,11,4,0,0,5,0,2,1,3,1,7,1,0,0,8
"104","104 2017",2017-04-11,"SDN",9,"COL",9,2,3,31,5,0,1,1,2,0,1,0,2,0,10,0,0,0,5,29,4,1,0,3,3,0,0,0,2,0,7,0,0,0,4
"105","105 2017",2017-04-11,"ATL",7,"MIA",7,4,8,34,7,2,0,1,3,0,0,1,3,0,12,3,0,1,7,30,10,0,0,2,8,0,2,0,3,0,7,1,0,2,3
"106","106 2017",2017-04-11,"NYN",8,"PHI",8,14,4,47,20,7,0,7,14,0,0,0,5,1,9,0,0,0,11,35,8,2,0,1,4,0,0,0,2,0,8,0,0,0,6
"107","107 2017",2017-04-11,"CIN",8,"PIT",7,6,2,36,10,2,0,2,6,1,0,1,1,0,8,1,0,0,6,34,6,0,0,0,0,0,0,1,5,0,6,2,0,0,11
"108","108 2017",2017-04-11,"ARI",9,"SFN",9,4,3,35,9,1,1,0,4,1,0,1,4,0,12,0,0,0,10,36,10,3,0,0,3,0,0,1,6,0,11,1,0,1,13
"109","109 2017",2017-04-11,"SLN",8,"WAS",8,3,8,31,7,1,0,2,3,1,1,1,1,0,7,0,0,1,5,36,11,4,0,3,7,0,0,1,4,0,5,0,0,0,9
"110","110 2017",2017-04-11,"TEX",7,"ANA",8,5,6,39,10,1,0,2,5,0,0,1,2,0,9,0,1,1,7,39,12,4,0,2,6,0,0,1,5,0,7,0,1,2,11
"111","111 2017",2017-04-11,"BAL",6,"BOS",7,1,8,32,5,2,0,0,1,0,0,0,2,0,9,0,0,0,6,35,15,2,1,0,8,0,2,0,3,0,5,1,1,2,8
"112","112 2017",2017-04-11,"CHA",6,"CLE",7,1,2,35,6,3,0,1,1,0,0,0,0,0,12,0,1,0,4,31,5,3,0,1,2,1,0,0,7,2,12,0,0,2,8
"113","113 2017",2017-04-11,"MIN",7,"DET",7,1,2,31,5,1,0,0,1,0,0,0,4,0,8,0,0,1,7,28,4,0,0,1,2,0,0,1,2,0,2,0,0,1,5
"114","114 2017",2017-04-11,"HOU",9,"SEA",9,7,5,39,14,2,0,1,7,0,0,0,3,0,10,1,1,1,8,33,9,4,0,0,4,0,1,1,5,0,5,0,0,1,8
"115","115 2017",2017-04-11,"MIL",8,"TOR",7,4,3,39,11,2,1,2,4,0,0,0,1,0,13,2,0,0,9,31,5,2,0,0,3,0,1,0,5,0,10,0,1,0,7
"116","116 2017",2017-04-12,"LAN",9,"CHN",8,2,0,32,5,1,0,1,1,0,0,0,6,0,14,0,0,1,9,28,5,0,0,0,0,1,0,0,3,0,9,1,1,3,5
"117","117 2017",2017-04-12,"SDN",10,"COL",10,6,0,32,8,2,0,1,6,0,1,1,4,1,6,0,0,3,5,29,3,2,0,0,0,0,0,0,6,0,7,0,0,1,8
"118","118 2017",2017-04-12,"ATL",8,"MIA",8,5,4,30,8,0,0,3,5,2,0,0,3,0,4,0,1,1,3,35,7,1,0,2,4,0,0,0,2,0,9,0,0,1,6
"119","119 2017",2017-04-12,"NYN",9,"PHI",9,5,4,30,6,1,0,1,5,0,1,1,5,0,13,0,1,1,5,32,6,1,0,1,4,0,0,0,2,0,7,0,0,1,3
"120","120 2017",2017-04-12,"CIN",9,"PIT",8,9,2,41,15,5,0,0,9,0,0,0,3,0,5,1,0,2,8,33,7,3,0,1,2,0,0,1,1,0,10,0,0,1,6
"121","121 2017",2017-04-12,"ARI",10,"SFN",10,2,6,34,8,1,1,0,2,0,1,0,3,0,12,2,0,0,9,35,9,3,1,0,6,0,0,0,5,1,7,0,0,0,10
"122","122 2017",2017-04-12,"SLN",9,"WAS",9,6,1,35,8,1,0,1,6,0,1,2,3,0,14,2,0,0,8,34,8,2,0,0,1,0,0,0,0,0,8,0,0,0,6
"123","123 2017",2017-04-12,"TEX",8,"ANA",9,8,3,37,11,0,2,3,8,0,0,0,5,1,8,0,0,1,7,32,6,3,0,1,3,0,2,0,1,0,7,0,0,0,5
"124","124 2017",2017-04-12,"BAL",7,"BOS",8,12,5,41,17,3,0,5,12,0,0,1,1,0,6,0,0,3,4,37,11,3,0,1,5,0,1,1,4,0,5,0,0,1,11
"125","125 2017",2017-04-12,"CHA",7,"CLE",8,2,1,31,4,1,0,0,2,0,0,1,2,0,13,0,1,0,5,30,3,2,0,0,1,0,0,0,4,0,9,0,0,0,7
"126","126 2017",2017-04-12,"MIN",8,"DET",8,3,5,29,4,0,0,1,3,0,0,1,4,0,9,0,0,2,4,29,6,2,0,1,5,1,0,1,2,0,4,0,0,0,4
"127","127 2017",2017-04-12,"OAK",9,"KCA",8,8,3,35,12,4,0,0,8,0,2,0,6,0,5,1,0,2,8,35,8,3,0,1,3,0,0,0,2,0,5,0,0,1,7
"128","128 2017",2017-04-12,"TBA",9,"NYA",8,4,8,35,9,2,0,1,3,0,0,1,2,0,11,0,0,0,7,34,8,0,0,1,6,0,0,0,5,0,1,1,0,0,7
"129","129 2017",2017-04-12,"HOU",10,"SEA",10,10,5,39,16,3,0,0,9,0,1,0,6,2,4,0,0,2,9,37,9,1,0,2,5,0,0,0,1,0,7,2,0,0,6
"130","130 2017",2017-04-12,"MIL",9,"TOR",8,2,0,33,7,3,0,1,2,0,0,0,1,0,4,0,0,0,5,28,4,1,0,0,0,0,0,0,3,1,8,0,0,3,4
"131","131 2017",2017-04-13,"LAN",10,"CHN",9,0,4,32,6,2,0,0,0,0,0,0,4,0,5,0,0,0,9,29,8,1,0,2,4,0,0,1,4,1,9,0,0,1,6
"132","132 2017",2017-04-13,"MIL",10,"CIN",10,5,1,33,10,1,0,2,5,1,0,1,1,0,5,0,2,1,4,30,5,0,0,0,1,1,1,0,0,0,6,2,0,0,4
"133","133 2017",2017-04-13,"NYN",10,"MIA",9,9,8,62,16,1,1,4,9,1,0,0,3,0,11,0,0,1,9,57,12,1,0,1,8,2,1,0,9,2,16,0,0,0,13
"134","134 2017",2017-04-13,"COL",11,"SFN",11,3,1,34,7,0,0,1,3,0,0,0,2,0,10,1,0,0,6,29,5,0,0,0,1,0,1,0,3,0,5,0,0,2,5
"135","135 2017",2017-04-13,"TEX",9,"ANA",10,8,3,37,11,2,0,2,8,0,0,0,3,0,7,2,1,1,6,33,7,0,0,1,3,0,0,0,3,0,11,2,0,1,6
"136","136 2017",2017-04-13,"PIT",9,"BOS",9,3,4,32,7,2,0,1,2,0,0,0,5,0,10,1,2,0,7,31,8,3,0,0,4,0,0,0,3,1,7,0,0,0,6
"137","137 2017",2017-04-13,"CHA",8,"CLE",9,10,4,42,15,3,0,2,10,0,0,0,4,0,7,0,0,0,9,37,12,2,0,2,4,0,1,0,4,0,9,0,0,1,11
"138","138 2017",2017-04-13,"MIN",9,"DET",9,11,5,37,11,1,0,3,11,0,0,0,8,0,5,2,0,0,7,35,9,1,1,2,5,0,0,0,3,0,11,0,1,0,6
"139","139 2017",2017-04-13,"OAK",10,"KCA",9,1,3,32,6,2,0,1,1,0,0,0,1,0,8,0,0,2,5,31,8,0,0,0,3,1,1,0,3,0,8,2,0,1,9
"140","140 2017",2017-04-13,"TBA",10,"NYA",9,2,3,33,7,0,0,1,2,0,0,0,2,0,15,0,0,0,6,29,7,2,0,2,3,0,0,0,5,1,7,0,0,1,7
