"","SpecID","date","away_team","away_team_game_number","home_team","home_team_game_number","away_score","home_score","away_AB","away_H","away_2B","away_3B","away_HR","away_RBI","away_SH","away_SF","away_HBP","away_BB","away_IBB","away_SO","away_SB","away_CS","away_GIDP","away_left_on_base","home_AB","home_H","home_2B","home_3B","home_HR","home_RBI","home_SH","home_SF","home_HBP","home_BB","home_IBB","home_SO","home_SB","home_CS","home_GIDP","home_left_on_base"
"13","13 2014",2014-03-31,"COL",1,"MIA",1,1,10,32,6,0,0,1,1,0,0,0,1,0,10,0,0,1,5,35,14,5,0,1,10,2,1,1,2,0,11,0,0,0,7
"14","14 2014",2014-03-31,"ATL",1,"MIL",1,0,2,31,5,1,0,0,0,1,0,0,2,0,7,0,0,0,7,28,8,1,0,0,2,1,0,0,1,0,3,2,0,1,4
"15","15 2014",2014-03-31,"WAS",1,"NYN",1,9,7,38,9,2,0,2,9,0,1,0,6,0,10,0,0,0,6,35,7,0,0,3,7,1,1,0,3,0,18,0,0,0,3
"16","16 2014",2014-03-31,"CHN",1,"PIT",1,0,1,32,6,1,0,0,0,2,0,0,4,0,11,1,0,1,8,30,6,1,0,1,1,0,0,0,3,0,6,0,0,2,5
"17","17 2014",2014-04-01,"SEA",2,"ANA",2,8,3,36,10,3,0,2,8,0,0,0,3,1,12,1,1,0,4,33,8,2,0,1,2,0,0,1,1,0,8,0,0,2,5
"18","18 2014",2014-04-01,"NYA",1,"HOU",1,2,6,32,6,1,0,0,2,0,0,2,3,0,3,0,0,1,8,33,9,2,0,2,6,0,0,0,1,0,11,1,0,0,4
"19","19 2014",2014-04-01,"TOR",2,"TBA",2,4,2,32,6,1,0,1,4,0,0,0,5,0,7,1,0,1,6,32,7,4,0,0,2,0,0,0,4,0,8,2,1,1,7
"20","20 2014",2014-04-01,"PHI",2,"TEX",2,2,3,33,8,2,0,0,2,1,0,0,1,1,11,0,1,0,6,32,10,3,0,0,3,2,0,1,5,1,6,1,0,0,12
"21","21 2014",2014-04-01,"SFN",2,"ARI",4,4,5,34,7,2,0,1,4,0,0,0,2,0,9,0,0,0,5,32,11,3,0,0,4,0,1,0,3,1,4,1,0,2,7
"22","22 2014",2014-04-01,"COL",2,"MIA",2,3,4,34,9,4,0,0,3,0,1,0,2,0,8,1,0,0,7,27,5,2,0,0,4,0,1,0,1,0,4,1,0,0,1
"23","23 2014",2014-04-01,"ATL",2,"MIL",2,5,2,34,9,2,0,3,5,0,1,0,2,0,11,1,0,0,5,31,6,0,0,1,2,0,0,0,4,0,9,1,0,2,6
"24","24 2014",2014-04-01,"LAN",4,"SDN",2,3,2,34,7,1,0,1,3,0,0,0,3,0,6,1,0,0,7,32,6,0,0,1,1,0,0,0,4,0,9,0,0,2,7
"25","25 2014",2014-04-02,"SEA",3,"ANA",3,8,2,38,13,2,0,3,8,0,0,0,4,0,9,0,0,2,7,29,3,2,1,0,2,0,1,0,2,0,11,0,0,1,3
"26","26 2014",2014-04-02,"BOS",2,"BAL",2,6,2,35,10,0,0,2,6,0,0,1,4,1,7,0,0,1,7,34,6,0,0,1,2,0,0,0,1,0,9,0,0,0,6
"27","27 2014",2014-04-02,"MIN",2,"CHA",2,6,7,46,12,3,0,0,6,0,0,0,7,0,12,1,0,0,14,42,11,1,0,1,6,1,1,0,5,2,12,2,0,0,10
"28","28 2014",2014-04-02,"KCA",2,"DET",2,1,2,33,6,1,0,0,1,0,1,0,3,0,7,2,0,1,6,33,6,1,0,1,2,1,0,0,3,0,8,0,1,0,6
"29","29 2014",2014-04-02,"NYA",2,"HOU",2,1,3,33,7,1,0,0,0,0,0,0,3,0,10,1,0,1,8,28,4,0,2,2,3,0,0,0,4,1,7,1,0,1,5
"30","30 2014",2014-04-02,"CLE",2,"OAK",2,1,6,32,5,2,0,0,1,0,0,0,0,0,5,0,0,1,4,35,12,2,0,1,6,1,1,0,5,0,6,1,0,0,12
"31","31 2014",2014-04-02,"CLE",3,"OAK",3,6,4,35,9,1,0,1,6,0,1,1,7,1,4,3,0,0,11,33,7,1,1,0,4,0,0,0,6,1,8,1,0,2,8
"32","32 2014",2014-04-02,"TOR",3,"TBA",3,3,0,36,9,2,0,2,3,0,0,1,5,1,5,0,0,0,12,29,4,1,0,0,0,1,0,0,2,0,12,0,0,1,5
"33","33 2014",2014-04-02,"PHI",3,"TEX",3,3,4,34,9,1,0,1,2,0,0,0,3,0,8,0,0,1,8,34,9,1,1,0,4,0,0,0,3,0,5,0,0,1,8
"34","34 2014",2014-04-02,"SFN",3,"ARI",5,2,0,32,6,1,0,0,2,1,0,0,4,0,6,1,0,0,8,31,3,2,0,0,0,0,0,0,0,0,8,0,0,0,4
"35","35 2014",2014-04-02,"SLN",2,"CIN",2,0,1,30,3,1,0,0,0,0,0,0,3,0,12,0,0,0,6,31,6,1,0,0,1,1,0,1,3,1,7,0,0,0,10
"36","36 2014",2014-04-02,"COL",3,"MIA",3,6,5,36,12,1,0,0,5,1,1,0,4,0,6,0,0,2,9,35,8,2,0,1,4,0,0,1,4,0,11,0,0,0,8
"37","37 2014",2014-04-02,"ATL",3,"MIL",3,1,0,30,3,0,0,1,1,0,0,0,2,0,9,1,0,0,4,28,2,0,0,0,0,1,0,0,1,0,5,0,0,0,3
"38","38 2014",2014-04-02,"WAS",2,"NYN",2,5,1,40,13,4,1,2,4,0,0,0,0,0,7,0,0,0,8,29,3,1,1,0,1,0,1,0,2,0,13,0,0,0,4
"39","39 2014",2014-04-02,"CHN",2,"PIT",2,3,4,62,15,1,0,1,3,0,0,2,6,1,17,3,0,1,19,52,8,0,0,0,3,1,0,3,9,1,15,0,0,2,15
"40","40 2014",2014-04-02,"LAN",5,"SDN",3,5,1,34,9,3,0,0,5,1,0,0,4,0,11,3,0,2,7,33,6,2,0,0,1,0,0,0,0,0,8,1,0,0,6
"41","41 2014",2014-04-03,"BOS",3,"BAL",3,4,3,38,14,2,0,0,3,0,0,1,1,0,8,0,0,3,9,35,9,2,0,0,2,0,0,0,2,0,8,0,0,1,7
"42","42 2014",2014-04-03,"MIN",3,"CHA",3,10,9,37,9,2,1,1,10,0,0,0,6,0,9,1,0,0,6,40,13,2,2,3,9,0,0,1,3,0,8,0,0,0,8
"43","43 2014",2014-04-03,"NYA",3,"HOU",3,4,2,32,7,2,0,0,4,0,1,0,4,0,9,0,0,0,6,29,6,1,0,0,2,0,0,2,5,0,6,1,0,4,7
"44","44 2014",2014-04-03,"SEA",4,"OAK",4,2,3,42,6,1,0,0,2,0,0,0,3,0,9,1,0,0,7,36,6,0,2,1,3,0,0,0,10,0,10,2,0,1,10
"45","45 2014",2014-04-03,"TOR",4,"TBA",4,2,7,31,5,1,0,0,2,0,1,0,4,0,8,2,0,0,7,33,11,3,1,1,6,0,0,0,5,0,6,0,0,2,7
"46","46 2014",2014-04-03,"SFN",4,"ARI",6,8,5,34,9,3,0,3,8,1,1,0,5,1,5,1,0,0,6,35,9,2,0,2,5,0,0,0,1,0,9,2,0,0,4
"47","47 2014",2014-04-03,"SLN",3,"CIN",3,7,6,36,11,4,0,1,6,0,0,0,6,1,5,0,1,0,8,38,10,1,0,3,6,0,0,0,3,0,11,0,0,0,8
"48","48 2014",2014-04-03,"COL",4,"MIA",4,5,8,36,10,0,1,1,5,0,0,0,3,0,5,2,0,1,7,36,13,3,1,0,8,1,0,0,4,0,7,1,0,0,9
"49","49 2014",2014-04-03,"WAS",3,"NYN",3,8,2,37,13,3,0,1,7,2,0,0,5,0,8,0,0,2,9,31,7,3,0,0,2,1,1,0,4,0,8,0,0,1,8
"50","50 2014",2014-04-03,"CHN",3,"PIT",3,3,2,32,7,1,0,1,2,0,0,0,1,0,7,1,0,1,3,32,6,1,0,0,2,0,0,0,2,0,7,0,0,0,5
"51","51 2014",2014-04-04,"MIL",4,"BOS",4,6,2,38,12,4,1,1,6,1,0,0,4,0,6,1,1,1,10,29,5,1,0,1,1,0,0,0,5,1,8,1,1,1,5
"52","52 2014",2014-04-04,"MIN",4,"CLE",4,2,7,33,9,3,0,1,2,0,1,0,3,1,11,0,1,0,8,33,10,3,0,2,7,1,0,0,4,1,5,0,0,0,7
"53","53 2014",2014-04-04,"BAL",4,"DET",3,4,10,34,7,1,1,0,4,0,0,0,4,0,8,1,0,1,7,38,17,2,0,3,9,0,0,3,1,0,3,1,0,1,8
"54","54 2014",2014-04-04,"ANA",4,"HOU",4,11,1,41,15,3,0,3,11,0,1,0,4,0,6,0,0,0,8,33,7,3,0,0,1,0,0,0,7,0,15,0,0,0,12
"55","55 2014",2014-04-04,"CHA",4,"KCA",3,5,7,34,9,2,0,0,5,0,2,1,4,0,8,0,0,1,9,36,13,3,0,0,6,0,0,1,6,1,3,3,0,1,12
"56","56 2014",2014-04-04,"TEX",4,"TBA",5,1,8,32,6,1,0,0,1,0,0,0,3,0,6,0,0,0,7,37,11,2,0,2,8,0,0,1,6,0,6,0,0,1,12
"57","57 2014",2014-04-04,"NYA",4,"TOR",5,7,3,40,16,4,1,0,7,1,0,0,4,1,10,4,0,0,11,33,6,1,0,1,3,0,0,0,2,0,9,0,0,1,5
"58","58 2014",2014-04-04,"PHI",4,"CHN",4,7,2,39,11,1,0,2,7,0,0,1,3,0,9,1,0,0,9,28,3,0,0,1,2,1,0,0,3,0,9,0,0,1,3
"59","59 2014",2014-04-04,"ARI",7,"COL",5,2,12,36,8,2,0,1,2,0,0,0,1,0,7,0,0,0,8,40,17,3,2,2,12,0,0,1,6,1,4,0,1,1,11
"60","60 2014",2014-04-04,"SFN",5,"LAN",6,8,4,35,8,3,0,0,8,0,0,0,4,1,12,0,1,0,4,36,10,2,0,2,4,0,0,0,2,0,11,3,1,0,7
"61","61 2014",2014-04-04,"SDN",4,"MIA",5,2,8,33,7,1,0,0,2,0,0,0,4,0,3,0,0,1,8,35,13,3,0,1,8,0,1,0,4,0,5,1,0,0,8
"62","62 2014",2014-04-04,"CIN",4,"NYN",4,3,4,34,8,0,0,1,3,0,0,0,6,0,11,0,1,1,10,30,6,1,0,2,4,0,0,0,3,0,4,0,0,0,5
"63","63 2014",2014-04-04,"SLN",4,"PIT",4,2,12,33,6,0,0,1,2,0,0,0,4,0,5,0,0,0,8,36,16,1,2,3,11,0,0,1,4,1,3,2,0,2,5
"64","64 2014",2014-04-04,"ATL",4,"WAS",4,2,1,31,6,1,0,1,2,0,1,1,2,0,14,1,1,0,6,31,8,3,0,0,1,0,1,0,4,0,10,0,2,0,8
"65","65 2014",2014-04-05,"MIL",5,"BOS",5,7,6,52,19,6,0,2,7,0,0,0,1,0,18,1,0,0,13,39,7,2,0,1,5,0,0,0,3,0,13,0,1,2,3
"66","66 2014",2014-04-05,"MIN",5,"CLE",5,7,3,36,10,2,0,1,5,0,0,2,4,0,12,0,0,0,8,29,5,2,0,0,2,0,1,0,6,0,4,0,0,2,6
"67","67 2014",2014-04-05,"BAL",5,"DET",4,6,7,36,10,1,2,0,6,0,0,0,3,0,5,1,0,1,6,35,13,2,1,1,7,0,1,0,2,0,5,2,0,1,7
"68","68 2014",2014-04-05,"ANA",5,"HOU",5,5,1,41,14,3,1,1,5,0,0,1,2,0,11,1,0,1,12,31,4,0,0,0,0,0,0,0,1,0,6,1,0,1,4
"69","69 2014",2014-04-05,"CHA",5,"KCA",4,3,4,35,9,1,0,0,3,0,1,1,2,0,10,1,0,0,9,28,7,3,0,0,4,0,1,0,5,0,7,1,1,1,6
"70","70 2014",2014-04-05,"SEA",5,"OAK",5,3,1,34,7,2,0,2,3,0,0,0,1,1,9,0,0,0,5,33,6,1,1,1,1,0,0,0,1,0,10,0,0,0,6
"71","71 2014",2014-04-05,"TEX",5,"TBA",6,4,5,34,9,1,0,0,4,1,1,1,0,0,6,1,0,0,6,28,7,2,0,2,5,1,0,0,5,1,3,0,0,1,5
"72","72 2014",2014-04-05,"NYA",5,"TOR",6,0,4,32,7,1,0,0,0,0,0,2,3,0,9,0,0,1,10,31,8,4,0,2,4,0,0,0,1,0,8,0,1,0,4
"73","73 2014",2014-04-05,"PHI",5,"CHN",5,2,0,32,7,1,0,1,2,0,0,0,5,2,11,1,0,2,8,36,10,1,0,0,0,0,0,0,1,0,7,0,0,1,10
"74","74 2014",2014-04-05,"ARI",8,"COL",6,4,9,35,6,2,0,1,3,0,0,0,3,0,8,2,0,0,7,34,12,3,0,3,9,0,1,0,1,0,6,1,0,0,3
"75","75 2014",2014-04-05,"SFN",6,"LAN",7,7,2,35,11,3,0,3,7,1,0,0,6,0,5,0,0,2,8,33,9,3,0,0,2,0,0,0,3,0,12,0,1,1,7
"76","76 2014",2014-04-05,"SDN",5,"MIA",6,0,5,32,5,1,0,0,0,0,0,0,3,0,10,2,1,1,8,33,10,3,0,0,5,0,1,0,5,1,8,0,0,0,10
"77","77 2014",2014-04-05,"CIN",5,"NYN",5,3,6,33,7,1,0,2,3,1,0,0,1,0,7,0,0,0,5,30,6,1,0,2,6,1,0,0,5,1,10,0,0,1,6
"78","78 2014",2014-04-05,"SLN",5,"PIT",5,6,1,34,8,1,0,2,6,0,1,0,4,0,7,0,0,0,6,33,6,0,0,0,1,0,0,1,5,0,5,0,0,0,11
"79","79 2014",2014-04-05,"ATL",5,"WAS",5,6,2,40,13,3,0,0,5,0,1,0,4,0,9,1,0,0,12,31,5,0,0,1,2,0,0,1,5,0,10,2,0,0,8
"80","80 2014",2014-04-06,"MIL",6,"BOS",6,4,0,36,9,2,0,0,3,0,0,0,2,0,8,2,0,0,7,36,9,2,0,0,0,0,0,0,0,0,6,0,0,0,9
"81","81 2014",2014-04-06,"MIN",6,"CLE",6,10,7,32,9,3,0,0,8,1,1,3,8,1,8,2,0,3,8,40,15,4,0,1,7,0,0,0,6,0,4,0,0,2,12
"82","82 2014",2014-04-06,"BAL",6,"DET",5,3,1,34,8,2,1,1,3,0,1,0,2,0,5,0,0,0,7,32,5,1,0,1,1,0,0,0,1,0,6,0,0,0,5
"83","83 2014",2014-04-06,"ANA",6,"HOU",6,4,7,34,8,1,0,0,4,0,0,1,2,0,2,2,0,0,6,31,7,0,0,5,7,0,0,1,0,0,7,1,0,0,1
"84","84 2014",2014-04-06,"CHA",6,"KCA",5,5,1,34,8,3,0,0,4,0,0,2,2,0,7,1,1,0,6,32,7,0,0,0,1,0,0,0,1,0,6,0,1,2,5
"85","85 2014",2014-04-06,"SEA",6,"OAK",6,3,6,34,8,2,0,0,3,0,0,0,3,0,6,0,0,0,7,30,9,1,0,2,6,0,1,0,4,0,6,1,1,0,5
"86","86 2014",2014-04-06,"TEX",6,"TBA",7,3,0,34,7,0,0,1,3,0,0,0,1,0,7,0,0,1,5,35,8,3,0,0,0,0,0,0,2,0,7,0,0,0,10
"87","87 2014",2014-04-06,"NYA",6,"TOR",7,6,4,35,9,2,0,1,6,0,0,1,4,0,12,3,0,1,7,36,9,1,1,1,4,0,0,0,1,0,6,0,0,0,6
"88","88 2014",2014-04-06,"PHI",6,"CHN",6,3,8,35,8,1,0,0,2,0,0,1,4,0,6,2,0,0,10,28,6,2,1,0,8,0,2,1,7,0,5,0,0,0,6
"89","89 2014",2014-04-06,"ARI",9,"COL",7,5,3,38,13,2,0,1,3,1,0,0,3,2,1,0,0,1,10,28,8,3,0,0,2,0,2,0,3,0,2,1,0,5,3
"90","90 2014",2014-04-06,"SFN",7,"LAN",8,2,6,35,8,0,0,2,2,0,0,0,0,0,16,0,0,0,6,30,7,3,0,4,6,0,1,0,0,0,4,0,0,0,1
"91","91 2014",2014-04-06,"SDN",6,"MIA",7,4,2,33,7,0,0,1,4,0,1,1,1,1,10,1,0,1,5,30,5,1,1,0,2,1,0,0,1,0,8,1,0,0,3
"92","92 2014",2014-04-06,"CIN",6,"NYN",6,2,1,33,8,0,0,0,2,0,1,0,3,0,9,1,1,0,8,30,4,2,0,0,1,0,0,1,1,0,8,0,1,0,4
"93","93 2014",2014-04-06,"SLN",6,"PIT",6,1,2,29,3,0,1,0,1,0,0,0,2,1,7,0,0,1,3,27,6,3,0,0,2,1,0,0,2,0,8,0,1,1,4
"94","94 2014",2014-04-06,"ATL",6,"WAS",6,1,2,33,8,1,0,0,1,1,1,0,2,0,7,0,0,1,9,29,4,0,0,1,1,0,0,0,0,0,6,0,0,0,3
"95","95 2014",2014-04-07,"TEX",7,"BOS",7,1,5,32,8,1,1,0,1,0,1,0,2,0,6,2,0,2,7,36,14,1,0,0,4,0,0,2,2,0,4,0,0,3,11
"96","96 2014",2014-04-07,"ANA",7,"HOU",7,9,1,36,8,1,1,1,9,0,1,0,6,1,8,0,0,0,7,30,4,2,0,1,1,0,0,0,1,0,8,0,0,0,3
"97","97 2014",2014-04-07,"TBA",8,"KCA",6,2,4,34,6,1,0,1,2,0,0,0,1,0,3,0,0,0,6,30,8,1,1,0,4,0,0,1,4,0,5,0,0,2,7
"98","98 2014",2014-04-07,"OAK",7,"MIN",7,8,3,35,10,3,0,1,7,0,1,1,3,0,7,0,0,0,5,33,6,2,0,0,3,0,0,0,7,0,9,1,0,0,10
"99","99 2014",2014-04-07,"BAL",7,"NYA",7,2,4,33,8,3,0,0,2,0,0,0,1,0,6,0,0,0,5,30,8,1,0,0,3,0,0,0,6,0,8,0,1,1,8
"100","100 2014",2014-04-07,"CHA",7,"COL",8,1,8,31,5,2,0,0,1,0,0,0,2,0,5,0,0,1,5,36,13,3,0,2,8,0,1,0,5,0,6,0,0,1,10
"101","101 2014",2014-04-07,"CIN",7,"SLN",7,3,5,32,10,4,0,0,3,1,1,0,3,0,6,0,1,2,7,32,9,3,0,0,5,1,0,0,6,1,6,1,0,1,10
"102","102 2014",2014-04-08,"TEX",8,"BOS",8,10,7,36,13,6,0,1,10,2,2,0,4,0,5,0,0,0,7,36,14,4,0,0,7,0,0,0,4,0,9,0,0,5,6
"103","103 2014",2014-04-08,"SDN",7,"CLE",7,6,8,42,15,6,1,1,5,0,0,0,0,0,12,0,1,0,9,31,8,2,0,1,8,0,1,0,5,0,5,2,0,2,5
"104","104 2014",2014-04-08,"TBA",9,"KCA",7,1,0,31,4,1,0,0,1,0,0,1,1,0,11,0,0,0,5,34,9,0,0,0,0,0,0,0,3,0,8,1,1,2,10
"105","105 2014",2014-04-08,"BAL",8,"NYA",8,14,5,42,20,4,0,3,14,0,3,0,3,0,8,0,0,1,7,40,13,5,0,2,5,0,0,1,1,0,8,1,0,0,10
"106","106 2014",2014-04-08,"ANA",8,"SEA",7,3,5,30,4,0,0,2,3,0,0,0,4,0,9,0,0,1,4,32,8,2,0,2,5,0,0,1,5,0,9,0,1,1,9
"107","107 2014",2014-04-08,"HOU",8,"TOR",8,2,5,34,9,4,0,0,2,0,1,0,4,0,10,2,0,1,10,27,5,2,0,2,5,0,0,1,6,0,7,0,0,1,5
"108","108 2014",2014-04-08,"NYN",7,"ATL",7,4,0,34,9,1,0,0,3,1,0,0,4,0,9,3,0,0,8,37,8,1,0,0,0,0,0,0,0,0,6,0,0,0,10
"109","109 2014",2014-04-08,"PIT",7,"CHN",7,7,6,34,11,3,1,0,7,1,2,1,7,1,7,2,0,0,11,36,10,0,0,2,6,1,0,0,1,0,8,1,0,1,5
"110","110 2014",2014-04-08,"CHA",8,"COL",9,15,3,43,19,1,0,6,15,0,1,1,5,1,6,2,0,2,8,31,7,2,0,1,3,0,1,0,3,0,4,0,0,2,5
"111","111 2014",2014-04-08,"DET",6,"LAN",9,2,3,32,5,1,0,1,2,1,0,0,2,0,7,1,1,1,3,35,10,5,0,1,3,0,1,0,2,0,11,1,1,1,7
"112","112 2014",2014-04-08,"MIL",7,"PHI",7,10,4,42,15,5,0,3,9,1,0,1,2,1,5,0,2,0,9,36,9,2,1,0,4,0,0,0,6,0,10,0,0,0,11
"113","113 2014",2014-04-08,"ARI",10,"SFN",8,3,7,31,7,1,1,0,2,0,1,1,0,0,5,0,1,0,3,33,10,2,0,1,7,0,0,0,3,1,12,1,0,1,5
"114","114 2014",2014-04-08,"CIN",8,"SLN",8,5,7,35,9,3,1,0,5,0,1,1,0,0,9,0,0,0,5,35,13,3,1,1,7,1,0,1,4,0,7,1,0,1,10
"115","115 2014",2014-04-08,"MIA",8,"WAS",7,0,5,30,4,0,0,0,0,0,0,0,4,0,8,0,1,0,7,31,8,2,0,0,4,0,0,0,3,0,9,0,0,0,5
"116","116 2014",2014-04-09,"TEX",9,"BOS",9,2,4,30,5,2,0,1,2,0,1,0,4,0,9,1,1,0,6,25,4,1,0,1,3,0,0,0,7,0,9,0,1,2,4
"117","117 2014",2014-04-09,"SDN",8,"CLE",8,0,2,33,6,3,0,0,0,0,0,0,1,0,10,0,0,0,7,29,5,1,0,1,2,0,0,0,3,0,4,0,0,1,6
"118","118 2014",2014-04-09,"SDN",9,"CLE",9,2,1,31,5,1,0,0,2,1,0,1,2,0,10,2,1,0,6,32,6,1,0,0,1,0,1,0,2,0,8,1,0,0,7
"119","119 2014",2014-04-09,"TBA",10,"KCA",8,3,7,34,8,2,0,1,3,0,0,1,1,0,4,0,0,1,6,32,10,0,1,1,7,0,1,0,2,0,6,0,2,0,4
"120","120 2014",2014-04-09,"OAK",8,"MIN",8,7,4,39,7,3,0,1,7,0,0,0,6,0,12,0,0,1,5,43,13,0,0,2,4,0,1,0,4,1,11,0,0,1,11
"121","121 2014",2014-04-09,"BAL",9,"NYA",9,5,4,38,12,2,0,1,5,0,1,0,2,0,12,0,0,0,9,32,10,3,0,2,4,1,1,0,2,1,5,0,0,2,5
"122","122 2014",2014-04-09,"ANA",9,"SEA",8,2,0,34,7,0,0,1,2,0,0,1,1,0,6,1,0,0,7,29,1,0,0,0,0,0,0,0,4,0,9,0,0,1,6
"123","123 2014",2014-04-09,"HOU",9,"TOR",9,3,7,33,6,0,1,1,3,0,0,0,1,0,13,0,0,0,4,34,11,3,0,1,6,0,0,0,5,1,6,2,0,1,8
"124","124 2014",2014-04-09,"NYN",8,"ATL",8,3,4,33,6,1,0,0,3,0,0,0,2,0,9,0,0,0,5,33,9,1,0,1,4,0,0,0,0,0,8,0,0,0,5
"125","125 2014",2014-04-09,"PIT",8,"CHN",8,5,7,33,6,0,0,5,5,0,0,0,1,0,10,0,0,0,2,36,14,5,0,2,7,1,0,0,4,1,8,0,0,1,10
"126","126 2014",2014-04-09,"CHA",9,"COL",10,4,10,34,8,1,0,0,4,0,0,0,2,0,7,1,0,1,5,37,16,3,1,0,10,1,0,1,2,0,7,1,1,0,7
"127","127 2014",2014-04-09,"DET",7,"LAN",10,7,6,39,13,2,0,2,7,0,2,1,3,1,11,3,1,3,8,38,11,2,0,1,5,1,0,0,3,0,12,3,1,1,6
"128","128 2014",2014-04-09,"MIL",8,"PHI",8,9,4,41,13,3,1,2,8,1,0,1,2,0,13,3,0,0,9,35,9,4,0,0,3,1,0,0,3,0,8,0,0,1,8
"129","129 2014",2014-04-09,"ARI",11,"SFN",9,7,3,38,12,1,2,2,7,0,1,0,2,0,11,0,0,0,7,34,9,0,0,2,3,1,0,1,2,0,6,1,0,1,8
"130","130 2014",2014-04-09,"CIN",9,"SLN",9,4,0,36,10,0,1,1,4,0,1,0,3,0,7,3,0,1,9,28,4,1,0,0,0,0,0,0,1,0,3,0,0,3,2
"131","131 2014",2014-04-09,"MIA",9,"WAS",8,7,10,39,14,3,1,2,7,0,1,0,6,0,11,1,0,0,12,36,11,1,1,2,9,0,0,1,4,1,7,0,0,0,7
"132","132 2014",2014-04-10,"CLE",10,"CHA",10,3,7,31,6,2,0,1,2,0,1,0,2,0,6,0,0,2,4,32,9,2,0,3,7,0,0,0,4,0,14,0,0,0,5
"133","133 2014",2014-04-10,"OAK",9,"MIN",9,6,1,38,13,1,0,2,6,0,0,0,5,0,6,0,0,0,10,29,3,0,0,1,1,0,0,0,3,0,7,0,0,1,4
"134","134 2014",2014-04-10,"BOS",10,"NYA",10,1,4,31,4,1,0,1,1,0,0,0,2,0,12,1,0,0,5,30,7,1,0,1,3,0,0,0,0,0,6,0,0,1,2
"135","135 2014",2014-04-10,"HOU",10,"TOR",10,6,4,33,8,2,0,3,6,0,0,0,4,0,8,0,0,1,4,34,8,3,0,1,3,1,0,0,3,0,8,0,0,1,7
"136","136 2014",2014-04-10,"NYN",9,"ATL",9,6,4,36,9,1,1,0,6,0,0,0,6,0,9,5,0,0,9,33,7,0,1,2,4,0,0,0,4,0,11,1,0,1,6
"137","137 2014",2014-04-10,"PIT",9,"CHN",9,5,4,35,8,1,0,2,5,0,0,0,5,0,13,1,0,0,8,32,6,0,0,0,2,0,0,1,4,0,15,3,1,1,6
"138","138 2014",2014-04-10,"MIL",9,"PHI",9,6,2,35,11,3,1,0,6,1,1,0,1,0,9,0,1,1,5,32,6,0,0,1,2,0,0,0,3,0,12,0,1,0,6
"139","139 2014",2014-04-10,"ARI",12,"SFN",10,6,5,42,13,4,0,0,5,0,0,2,3,1,9,2,1,2,11,37,10,5,0,0,5,1,0,0,7,1,5,0,0,2,10
"140","140 2014",2014-04-10,"MIA",10,"WAS",9,1,7,31,3,0,0,1,1,0,0,1,1,0,17,1,0,0,5,33,10,3,0,2,7,0,0,0,4,0,9,2,0,1,6
