"","SpecID","date","away_team","away_team_game_number","home_team","home_team_game_number","away_score","home_score","away_AB","away_H","away_2B","away_3B","away_HR","away_RBI","away_SH","away_SF","away_HBP","away_BB","away_IBB","away_SO","away_SB","away_CS","away_GIDP","away_left_on_base","home_AB","home_H","home_2B","home_3B","home_HR","home_RBI","home_SH","home_SF","home_HBP","home_BB","home_IBB","home_SO","home_SB","home_CS","home_GIDP","home_left_on_base"
"21","21 2012",2012-04-07,"MIN",2,"BAL",2,2,8,33,7,1,0,0,2,0,0,1,1,0,4,0,0,2,6,34,13,1,0,3,6,0,0,0,3,0,7,0,0,3,5
"22","22 2012",2012-04-07,"TOR",2,"CLE",2,7,4,44,8,2,0,1,7,0,0,1,4,0,8,1,0,0,6,40,5,0,0,2,4,0,0,0,3,0,5,0,0,1,3
"23","23 2012",2012-04-07,"BOS",2,"DET",2,0,10,32,7,1,0,0,0,0,0,0,2,0,11,0,0,2,7,36,12,1,0,5,9,0,0,1,2,0,4,0,0,1,5
"24","24 2012",2012-04-07,"SEA",4,"OAK",4,8,7,38,13,1,2,1,8,0,0,0,1,0,5,1,2,0,4,35,9,1,0,2,7,0,1,1,1,0,9,0,0,0,4
"25","25 2012",2012-04-07,"NYA",2,"TBA",2,6,8,32,9,1,1,1,6,0,1,0,7,0,6,0,0,2,7,32,10,4,0,1,8,0,0,0,6,0,5,1,0,2,6
"26","26 2012",2012-04-07,"CHA",2,"TEX",2,4,3,32,5,1,0,1,4,0,0,0,3,0,7,1,0,0,4,35,10,2,1,0,3,0,1,1,1,0,5,0,1,0,8
"27","27 2012",2012-04-07,"SFN",2,"ARI",2,4,5,33,6,1,0,2,4,0,0,0,2,0,7,0,0,0,4,32,10,2,0,2,5,0,0,1,4,2,7,0,0,2,8
"28","28 2012",2012-04-07,"WAS",2,"CHN",2,7,4,37,12,1,0,2,7,1,0,0,3,0,7,0,0,1,7,35,8,0,1,0,3,0,0,1,5,0,13,2,0,0,10
"29","29 2012",2012-04-07,"MIA",3,"CIN",2,8,3,38,12,3,1,3,8,0,0,0,5,0,9,3,0,1,8,32,6,0,1,2,3,1,0,0,0,0,6,0,0,1,3
"30","30 2012",2012-04-07,"COL",2,"HOU",2,3,7,33,7,2,1,1,3,0,0,0,0,0,7,0,1,0,3,33,10,3,1,2,6,1,0,0,2,0,6,1,0,2,5
"31","31 2012",2012-04-07,"SLN",3,"MIL",2,0,6,32,6,0,0,0,0,0,0,0,0,0,8,0,0,1,5,31,8,4,0,3,6,1,0,0,1,0,9,0,0,1,3
"32","32 2012",2012-04-07,"ATL",2,"NYN",2,2,4,32,7,1,1,1,2,0,0,0,4,0,7,0,0,1,7,37,13,1,0,3,4,0,0,0,3,0,5,0,0,0,12
"33","33 2012",2012-04-07,"PHI",2,"PIT",2,1,2,36,7,0,0,0,1,1,0,0,3,0,6,1,0,1,9,33,6,2,0,0,1,1,0,1,3,0,4,1,0,1,7
"34","34 2012",2012-04-07,"LAN",3,"SDN",3,6,5,39,9,4,0,1,6,1,1,0,6,1,7,3,0,1,8,35,4,0,0,0,4,1,0,1,10,0,9,0,0,0,9
"35","35 2012",2012-04-08,"KCA",3,"ANA",3,7,3,36,10,2,0,2,7,0,0,1,2,0,5,2,0,0,5,38,11,3,0,1,3,0,0,0,4,0,10,0,0,1,12
"36","36 2012",2012-04-08,"MIN",3,"BAL",3,1,3,27,2,2,0,0,1,0,0,0,3,0,6,0,0,2,2,29,6,1,0,1,3,0,0,1,4,0,2,2,0,0,7
"37","37 2012",2012-04-08,"TOR",3,"CLE",3,3,4,36,9,2,0,0,3,0,1,0,2,0,5,0,0,1,9,29,6,0,0,2,4,0,0,0,6,0,5,1,1,1,7
"38","38 2012",2012-04-08,"BOS",3,"DET",3,12,13,49,18,4,0,1,11,1,1,3,4,0,11,1,0,0,13,46,17,2,0,2,12,0,2,1,2,0,9,0,0,1,6
"39","39 2012",2012-04-08,"NYA",3,"TBA",3,0,3,30,3,3,0,0,0,0,0,0,4,0,4,1,0,0,7,30,7,2,1,2,3,1,0,0,3,1,11,0,0,0,7
"40","40 2012",2012-04-08,"CHA",3,"TEX",3,0,5,33,6,1,1,0,0,0,0,0,3,0,6,0,0,0,9,29,6,0,0,3,4,0,0,0,4,0,5,0,0,2,4
"41","41 2012",2012-04-08,"SFN",3,"ARI",3,6,7,35,6,2,0,1,5,0,0,1,4,0,7,0,0,2,7,33,8,3,0,2,6,1,0,0,4,0,5,1,0,1,7
"42","42 2012",2012-04-08,"WAS",3,"CHN",3,3,4,30,4,1,0,1,3,1,1,0,1,0,8,0,0,0,3,30,8,4,0,0,4,1,1,0,2,1,5,2,0,0,6
"43","43 2012",2012-04-08,"MIA",4,"CIN",3,5,6,36,11,1,1,0,5,0,1,1,0,0,7,2,0,1,6,33,8,1,0,2,6,0,0,0,3,0,7,0,0,0,5
"44","44 2012",2012-04-08,"COL",3,"HOU",3,2,3,32,5,1,0,1,2,0,0,1,4,0,9,0,0,0,8,32,8,2,1,0,2,0,0,0,1,0,5,0,1,0,6
"45","45 2012",2012-04-08,"SLN",4,"MIL",3,9,3,41,14,2,0,2,9,0,0,1,3,0,12,0,0,0,9,31,5,1,0,2,3,0,0,0,1,0,13,0,0,0,2
"46","46 2012",2012-04-08,"ATL",3,"NYN",3,5,7,30,3,1,0,1,4,0,1,0,4,0,10,1,0,0,3,31,11,5,0,0,7,0,2,0,5,1,9,0,0,1,7
"47","47 2012",2012-04-08,"PHI",3,"PIT",3,4,5,30,5,1,0,1,4,2,0,0,4,1,7,2,0,1,5,36,11,3,0,1,5,1,0,0,2,0,10,3,0,1,8
"48","48 2012",2012-04-08,"LAN",4,"SDN",4,4,8,33,4,0,0,2,4,0,0,0,1,0,5,0,0,1,3,33,12,0,0,2,8,1,1,1,8,1,9,3,0,1,12
"49","49 2012",2012-04-09,"NYA",4,"BAL",4,6,2,33,11,2,0,1,6,1,1,1,7,0,2,1,1,2,10,38,13,6,0,1,2,0,0,0,0,0,10,0,0,2,9
"50","50 2012",2012-04-09,"CHA",4,"CLE",4,4,2,37,11,3,0,2,4,0,0,0,3,0,10,0,1,0,9,32,5,0,0,1,2,0,0,1,2,0,7,1,0,1,6
"51","51 2012",2012-04-09,"ANA",4,"MIN",4,5,1,33,6,2,0,0,5,1,0,0,2,0,6,0,0,0,4,29,5,0,0,1,1,0,0,1,4,0,5,0,0,2,6
"52","52 2012",2012-04-09,"KCA",4,"OAK",5,0,1,27,3,3,0,0,0,0,0,0,4,0,1,0,2,0,4,29,7,0,0,0,1,0,0,0,5,0,4,1,0,1,9
"53","53 2012",2012-04-09,"SEA",5,"TEX",4,5,11,38,11,2,0,0,5,0,0,1,4,0,7,0,0,0,11,35,12,0,0,4,11,0,0,0,5,0,7,0,0,1,5
"54","54 2012",2012-04-09,"BOS",4,"TOR",4,4,2,31,7,2,0,1,3,0,1,0,4,0,6,0,1,1,5,32,5,0,1,0,2,0,0,0,3,0,10,0,0,1,6
"55","55 2012",2012-04-09,"MIL",4,"CHN",4,7,5,33,11,3,1,1,7,2,2,1,3,0,10,2,1,0,7,34,8,1,1,2,5,0,1,0,4,0,9,0,1,1,7
"56","56 2012",2012-04-09,"SLN",5,"CIN",4,7,1,33,9,2,0,3,7,0,1,0,7,0,10,0,1,1,7,29,3,0,0,0,0,0,0,0,4,0,5,0,1,1,5
"57","57 2012",2012-04-09,"SFN",4,"COL",4,7,0,37,10,3,0,1,7,0,0,0,7,0,6,0,1,1,10,32,4,1,0,0,0,0,0,0,0,0,4,0,0,0,5
"58","58 2012",2012-04-09,"ATL",4,"HOU",4,3,8,34,7,1,0,0,3,0,0,0,1,0,8,0,0,0,5,35,11,2,0,1,8,0,1,0,3,0,6,0,0,1,7
"59","59 2012",2012-04-09,"WAS",4,"NYN",4,3,4,35,10,1,1,0,3,0,0,0,4,0,10,0,0,2,9,31,7,3,0,1,4,1,0,0,6,1,7,0,1,0,10
"60","60 2012",2012-04-09,"MIA",5,"PHI",4,6,2,35,11,3,0,3,6,0,0,0,0,0,11,2,1,2,2,33,6,1,0,0,2,0,0,0,1,0,8,1,0,0,5
"61","61 2012",2012-04-10,"NYA",5,"BAL",5,5,4,46,12,4,0,1,4,1,1,2,3,1,14,1,0,0,12,40,6,2,0,1,1,1,0,2,5,1,15,1,1,0,8
"62","62 2012",2012-04-10,"TBA",4,"DET",4,2,5,33,8,1,0,0,2,0,0,1,1,0,7,0,1,0,6,30,8,1,0,1,4,0,1,0,5,1,4,0,0,1,7
"63","63 2012",2012-04-10,"KCA",5,"OAK",6,3,0,27,7,2,0,1,3,0,1,0,2,0,3,0,2,0,4,20,1,1,0,0,0,0,0,0,4,0,10,0,0,0,3
"64","64 2012",2012-04-10,"SEA",6,"TEX",5,0,1,30,4,0,0,0,0,0,0,0,2,0,5,0,0,1,5,31,7,3,0,0,1,0,0,1,1,0,4,0,1,0,8
"65","65 2012",2012-04-10,"BOS",5,"TOR",5,3,7,34,9,5,0,0,3,0,1,0,5,0,9,0,0,1,10,34,11,1,0,1,7,0,1,0,2,0,9,3,0,0,6
"66","66 2012",2012-04-10,"MIL",5,"CHN",5,7,4,33,7,1,0,2,7,0,1,3,7,0,5,1,1,0,10,32,7,1,0,1,4,0,1,0,5,0,7,1,0,2,7
"67","67 2012",2012-04-10,"SLN",6,"CIN",5,3,1,33,9,2,1,2,3,0,0,1,3,0,9,0,0,3,7,30,4,1,1,0,1,0,1,1,1,1,5,0,0,0,5
"68","68 2012",2012-04-10,"ATL",5,"HOU",5,6,4,38,11,1,0,2,6,0,0,0,3,0,6,1,1,0,8,38,12,1,0,0,4,0,0,0,5,1,12,3,0,1,12
"69","69 2012",2012-04-10,"PIT",4,"LAN",5,1,2,30,5,0,1,0,1,0,0,0,0,0,10,0,1,1,2,29,7,0,0,1,2,1,0,0,2,0,7,1,0,1,6
"70","70 2012",2012-04-10,"WAS",5,"NYN",5,6,2,37,13,4,0,1,5,1,1,1,4,0,11,0,1,1,11,33,7,3,0,0,2,0,0,0,3,0,10,0,0,1,7
"71","71 2012",2012-04-10,"ARI",4,"SDN",5,4,2,39,7,1,0,1,4,0,0,1,3,1,11,3,1,0,6,36,6,1,1,0,2,0,0,0,8,0,11,1,1,1,9
"72","72 2012",2012-04-11,"NYA",6,"BAL",6,6,4,39,10,2,0,2,6,0,0,1,3,1,8,2,0,0,7,40,10,2,0,0,4,0,0,0,4,1,12,1,0,0,10
"73","73 2012",2012-04-11,"CHA",5,"CLE",5,10,6,37,11,2,0,2,9,1,1,0,3,1,6,0,0,1,5,37,10,2,0,2,5,1,0,0,6,0,9,0,0,0,11
"74","74 2012",2012-04-11,"TBA",5,"DET",5,4,2,31,5,0,0,0,3,0,0,0,4,0,7,0,1,0,4,31,6,1,0,0,1,0,0,0,1,0,5,0,1,1,3
"75","75 2012",2012-04-11,"ANA",5,"MIN",5,5,6,34,8,3,0,1,5,0,0,0,0,0,5,1,0,0,2,32,9,1,1,1,6,0,0,0,1,0,8,0,0,1,3
"76","76 2012",2012-04-11,"KCA",6,"OAK",7,4,5,47,10,3,0,2,4,0,0,0,3,0,8,0,0,0,10,42,6,3,0,1,4,0,0,3,5,0,12,2,0,0,10
"77","77 2012",2012-04-11,"SEA",7,"TEX",6,4,3,36,11,5,1,0,4,0,1,0,0,0,10,1,0,1,6,34,8,2,0,2,3,1,0,0,3,0,11,1,0,0,8
"78","78 2012",2012-04-11,"BOS",6,"TOR",6,1,3,30,3,0,0,0,1,0,0,0,2,0,6,0,0,0,4,26,3,0,1,0,3,0,1,0,2,0,6,1,0,0,2
"79","79 2012",2012-04-11,"MIL",6,"CHN",6,2,1,30,5,1,0,1,2,1,0,0,4,0,11,1,0,1,6,31,6,2,0,0,1,0,1,0,4,0,12,1,0,1,8
"80","80 2012",2012-04-11,"SLN",7,"CIN",6,3,4,33,8,0,1,1,3,1,0,1,2,0,9,0,0,0,7,36,14,2,0,0,4,1,1,0,4,1,7,0,0,1,13
"81","81 2012",2012-04-11,"SFN",5,"COL",5,8,17,37,12,3,0,3,8,0,1,0,4,0,3,1,0,1,7,45,22,8,3,0,15,1,0,1,5,0,5,2,0,1,11
"82","82 2012",2012-04-11,"ATL",6,"HOU",6,6,3,38,11,2,0,1,5,1,0,0,2,0,8,1,0,0,8,35,10,0,0,1,3,0,0,0,5,0,11,0,0,1,10
"83","83 2012",2012-04-11,"PIT",5,"LAN",6,1,4,32,6,1,0,1,1,0,0,0,0,0,8,0,0,0,4,36,12,2,0,0,4,0,0,0,2,1,6,1,0,0,10
"84","84 2012",2012-04-11,"WAS",6,"NYN",6,4,0,34,9,1,0,0,3,0,0,1,10,0,10,1,1,0,14,30,3,0,0,0,0,0,0,1,4,0,15,0,0,0,8
"85","85 2012",2012-04-11,"MIA",6,"PHI",5,1,7,32,5,2,0,0,1,0,0,0,1,0,3,0,0,0,5,38,14,2,0,1,7,0,0,0,1,1,4,3,0,0,8
"86","86 2012",2012-04-11,"ARI",5,"SDN",6,1,2,32,5,0,1,0,1,0,0,0,7,0,10,1,0,0,11,27,5,0,0,1,2,0,0,1,3,0,4,0,1,0,5
"87","87 2012",2012-04-12,"TBA",6,"DET",6,2,7,33,7,2,0,1,2,0,0,2,5,1,9,0,0,0,11,33,10,0,2,0,6,0,0,0,2,0,8,2,0,0,4
"88","88 2012",2012-04-12,"ANA",6,"MIN",6,9,10,39,13,2,0,1,8,1,0,0,4,0,5,5,0,0,8,43,20,3,0,3,10,0,1,0,3,0,9,2,0,0,13
"89","89 2012",2012-04-12,"SEA",8,"TEX",7,3,5,35,7,3,0,1,3,0,0,0,0,0,9,0,0,0,5,32,9,2,0,1,5,0,0,1,1,0,6,2,1,0,5
"90","90 2012",2012-04-12,"MIL",7,"CHN",7,0,8,30,3,0,0,0,0,0,0,0,2,0,9,0,0,1,5,34,13,2,0,0,7,0,0,1,1,0,10,1,0,3,4
"91","91 2012",2012-04-12,"SFN",6,"COL",6,4,2,37,8,2,0,0,4,0,0,1,1,0,7,0,0,0,8,33,7,1,1,0,2,0,0,0,4,0,3,0,0,1,8
"92","92 2012",2012-04-12,"PIT",6,"LAN",7,2,3,32,8,1,0,1,2,0,1,1,2,0,9,0,1,1,7,30,8,1,0,0,3,1,1,1,1,0,4,0,0,0,7
"93","93 2012",2012-04-12,"MIA",7,"PHI",6,1,3,33,6,2,0,0,1,0,0,0,2,0,4,0,0,1,7,31,8,1,0,2,3,0,0,0,0,0,3,0,0,0,4
"94","94 2012",2012-04-12,"ARI",6,"SDN",7,3,1,32,6,3,0,1,3,0,0,0,4,0,8,0,1,1,6,32,5,1,1,0,1,0,0,0,2,0,13,0,0,0,6
"95","95 2012",2012-04-12,"CIN",7,"WAS",7,2,3,36,5,4,0,0,2,0,0,0,2,1,12,0,0,0,6,37,9,1,0,0,2,0,0,1,4,0,2,0,0,1,10
"96","96 2012",2012-04-13,"TBA",7,"BOS",7,2,12,33,6,2,0,1,2,0,0,0,1,0,2,0,0,0,5,37,16,5,0,0,12,0,2,1,6,0,6,1,0,2,10
"97","97 2012",2012-04-13,"DET",7,"CHA",6,2,5,31,6,1,0,1,2,0,0,1,2,0,10,0,1,1,5,30,6,1,1,1,4,1,0,0,2,1,15,0,0,0,4
"98","98 2012",2012-04-13,"CLE",6,"KCA",7,8,3,38,11,2,1,1,8,0,0,0,3,0,8,2,0,1,6,36,12,2,0,0,3,0,0,0,1,0,5,0,0,3,7
"99","99 2012",2012-04-13,"TEX",8,"MIN",7,4,1,36,9,1,0,1,4,0,1,0,0,0,5,0,0,0,6,32,8,2,0,0,1,0,1,1,2,0,5,0,0,2,8
"100","100 2012",2012-04-13,"ANA",7,"NYA",7,0,5,29,5,0,0,0,0,0,0,0,2,0,7,1,0,3,4,31,8,2,0,2,5,0,0,0,3,0,6,2,0,0,5
"101","101 2012",2012-04-13,"OAK",8,"SEA",9,4,0,33,9,2,0,1,4,0,1,0,4,1,7,1,0,2,7,29,3,0,0,0,0,0,0,0,3,0,6,0,0,1,5
"102","102 2012",2012-04-13,"BAL",7,"TOR",7,7,5,35,10,2,0,3,7,0,1,0,2,0,7,1,0,0,4,32,7,0,0,4,4,1,0,1,3,0,3,0,0,3,5
"103","103 2012",2012-04-13,"MIL",8,"ATL",7,8,10,37,13,2,0,3,8,1,0,0,3,0,6,3,1,1,6,37,14,2,1,2,10,1,0,0,6,0,4,1,0,1,10
"104","104 2012",2012-04-13,"ARI",7,"COL",7,6,7,35,9,2,0,1,6,0,1,0,6,0,7,0,0,0,9,37,14,3,0,2,7,0,0,0,5,0,7,0,0,1,11
"105","105 2012",2012-04-13,"SDN",8,"LAN",8,8,9,35,9,5,0,2,8,0,1,1,5,1,18,1,0,0,7,30,6,2,0,1,9,1,0,0,10,0,6,1,1,1,6
"106","106 2012",2012-04-13,"HOU",7,"MIA",8,4,5,40,7,0,0,1,4,0,0,0,6,0,7,3,0,2,9,39,12,2,0,0,3,0,0,0,4,0,5,1,0,3,8
"107","107 2012",2012-04-13,"NYN",7,"PHI",7,5,2,31,6,2,0,2,5,0,1,0,3,0,7,0,0,2,3,36,11,2,0,1,1,0,0,0,1,0,11,0,0,2,8
"108","108 2012",2012-04-13,"PIT",7,"SFN",7,0,5,28,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,30,8,2,0,1,5,0,0,0,3,1,2,1,1,0,4
"109","109 2012",2012-04-13,"CHN",8,"SLN",8,9,5,35,10,1,0,2,8,0,0,1,4,0,8,1,0,2,4,39,12,2,1,0,5,0,0,0,1,0,8,0,0,0,8
"110","110 2012",2012-04-13,"CIN",8,"WAS",8,1,2,44,5,2,0,0,1,0,1,0,5,0,10,1,0,0,10,44,9,2,0,1,2,1,0,0,5,0,8,1,0,0,11
"111","111 2012",2012-04-14,"TBA",8,"BOS",8,5,13,32,6,2,0,1,5,1,0,0,3,0,8,0,0,0,4,37,15,5,0,5,13,0,0,0,6,0,4,0,0,1,6
"112","112 2012",2012-04-14,"DET",8,"CHA",7,1,5,29,5,1,0,1,1,0,0,3,3,0,8,0,1,2,7,31,8,2,1,3,5,0,0,1,2,0,7,1,0,1,5
"113","113 2012",2012-04-14,"CLE",7,"KCA",8,11,9,42,14,4,1,2,11,0,1,1,6,2,6,1,1,0,9,39,11,5,1,1,8,0,1,1,1,0,4,0,1,2,3
"114","114 2012",2012-04-14,"TEX",9,"MIN",8,6,2,40,14,6,0,1,5,0,1,0,2,0,6,0,0,0,10,39,13,3,0,0,1,0,0,1,4,0,6,1,0,1,15
"115","115 2012",2012-04-14,"ANA",8,"NYA",8,7,1,36,9,1,0,3,7,0,0,0,4,0,10,0,0,0,6,35,6,0,0,0,1,0,0,1,2,0,6,0,0,0,10
"116","116 2012",2012-04-14,"OAK",9,"SEA",10,0,4,31,5,1,0,0,0,0,0,0,2,0,7,1,0,1,6,29,6,2,0,1,4,0,0,0,2,0,7,0,0,0,3
"117","117 2012",2012-04-14,"BAL",8,"TOR",8,6,4,36,9,1,0,3,6,0,0,2,1,0,4,0,0,0,6,34,10,2,0,1,4,0,1,0,2,0,5,1,2,1,6
"118","118 2012",2012-04-14,"MIL",9,"ATL",8,1,2,30,5,1,0,0,0,0,0,1,3,0,7,0,0,2,6,27,3,1,0,0,1,0,0,0,3,0,7,0,0,0,4
"119","119 2012",2012-04-14,"ARI",8,"COL",8,7,8,36,11,2,0,1,7,1,1,0,5,0,8,1,1,2,9,35,10,1,2,3,8,0,0,1,4,0,5,1,0,1,6
"120","120 2012",2012-04-14,"SDN",9,"LAN",9,1,6,28,2,0,0,0,1,1,0,0,2,0,7,0,0,1,3,29,8,1,0,3,6,1,1,1,3,0,2,0,0,1,5
"121","121 2012",2012-04-14,"HOU",8,"MIA",9,5,4,33,8,2,0,0,4,1,0,0,7,0,7,0,0,0,10,32,8,1,0,0,4,0,1,0,1,0,6,2,1,2,3
"122","122 2012",2012-04-14,"NYN",8,"PHI",8,5,0,34,10,1,0,2,4,0,0,0,6,1,9,1,1,2,8,31,6,0,0,0,0,0,0,0,1,0,6,0,0,2,5
"123","123 2012",2012-04-14,"PIT",8,"SFN",8,3,4,36,7,0,1,0,2,0,0,0,1,0,6,2,0,0,7,35,10,1,2,0,3,0,0,0,3,1,5,1,0,0,10
"124","124 2012",2012-04-14,"CHN",9,"SLN",9,1,5,33,6,1,0,0,1,0,0,0,2,0,9,0,0,0,7,33,7,1,1,1,5,0,0,0,0,0,5,2,0,0,4
"125","125 2012",2012-04-14,"CIN",9,"WAS",9,1,4,28,2,1,0,0,1,0,0,1,1,0,9,0,0,1,2,33,10,2,0,0,4,0,0,0,5,0,5,0,0,1,10
"126","126 2012",2012-04-15,"TBA",9,"BOS",9,4,6,39,13,4,0,1,4,0,0,0,2,0,11,0,0,0,10,31,8,3,0,2,6,0,0,0,4,2,6,0,0,0,5
"127","127 2012",2012-04-15,"DET",9,"CHA",8,5,2,37,10,4,0,1,3,0,0,0,4,0,8,0,0,0,9,34,8,3,0,1,2,0,0,0,1,0,6,1,0,0,6
"128","128 2012",2012-04-15,"CLE",8,"KCA",9,13,7,40,15,3,0,4,13,0,0,0,7,1,6,1,0,2,7,40,13,4,1,0,7,0,0,0,4,0,7,1,0,0,10
"129","129 2012",2012-04-15,"TEX",10,"MIN",9,4,3,35,10,2,1,2,4,0,0,1,1,0,6,1,0,1,6,31,7,0,1,1,3,0,0,0,2,0,7,1,1,2,3
"130","130 2012",2012-04-15,"ANA",9,"NYA",9,5,11,37,11,2,1,2,5,0,0,0,5,0,11,1,0,1,10,33,12,3,0,2,11,0,1,0,7,0,3,2,1,1,6
"131","131 2012",2012-04-15,"OAK",10,"SEA",11,3,5,34,7,0,0,1,3,0,0,1,1,0,5,0,0,0,6,31,6,2,0,2,5,0,0,0,1,0,5,0,0,0,3
"132","132 2012",2012-04-15,"BAL",9,"TOR",9,2,9,32,7,3,0,1,2,0,0,1,1,0,7,0,0,3,5,35,13,6,0,2,9,0,0,1,6,0,5,0,0,2,9
"133","133 2012",2012-04-15,"MIL",10,"ATL",9,4,7,33,7,2,0,1,4,0,0,0,2,0,7,0,0,1,4,31,9,2,0,2,7,1,1,0,6,0,7,2,1,0,8
"134","134 2012",2012-04-15,"ARI",9,"COL",9,5,2,37,10,1,0,1,5,0,0,0,3,0,11,4,0,0,8,31,6,0,0,0,2,0,0,0,4,0,7,0,0,1,6
"135","135 2012",2012-04-15,"SDN",10,"LAN",10,4,5,33,10,3,0,0,4,1,0,0,6,0,5,0,0,2,9,33,11,2,0,1,5,2,1,1,9,2,7,2,1,1,15
"136","136 2012",2012-04-15,"HOU",9,"MIA",10,4,5,41,10,4,0,0,4,1,0,1,7,2,11,1,1,1,13,41,12,1,1,2,5,1,0,0,6,2,10,0,0,1,12
"137","137 2012",2012-04-15,"NYN",9,"PHI",9,2,8,34,9,0,0,1,2,0,0,0,2,0,12,0,1,1,7,37,14,3,0,0,8,1,1,0,4,0,3,2,1,0,11
"138","138 2012",2012-04-15,"PIT",9,"SFN",9,4,1,33,8,0,0,1,3,1,0,1,5,0,9,0,1,0,9,32,5,2,1,0,1,1,0,0,4,0,3,1,0,0,9
"139","139 2012",2012-04-15,"CHN",10,"SLN",10,3,10,33,6,2,0,0,2,0,0,0,1,0,3,0,1,0,4,34,12,2,1,2,10,1,0,2,3,0,6,1,0,1,6
"140","140 2012",2012-04-15,"CIN",10,"WAS",10,8,5,44,13,2,0,1,8,2,0,0,5,2,10,1,0,2,10,41,9,2,0,0,5,0,0,0,3,0,9,0,0,1,6
