"","SpecID","date","away_team","away_team_game_number","home_team","home_team_game_number","away_score","home_score","away_AB","away_H","away_2B","away_3B","away_HR","away_RBI","away_SH","away_SF","away_HBP","away_BB","away_IBB","away_SO","away_SB","away_CS","away_GIDP","away_left_on_base","home_AB","home_H","home_2B","home_3B","home_HR","home_RBI","home_SH","home_SF","home_HBP","home_BB","home_IBB","home_SO","home_SB","home_CS","home_GIDP","home_left_on_base"
"576","576 2019",2019-05-11,"MIA",39,"NYN",39,1,4,33,6,3,0,0,1,0,0,0,2,0,10,0,0,0,7,31,9,1,0,2,4,0,0,1,3,0,3,0,0,2,7
"577","577 2019",2019-05-11,"CIN",40,"SFN",39,5,4,37,10,1,1,2,5,0,0,0,3,0,10,1,0,0,8,35,9,0,1,1,4,0,1,0,2,0,10,0,1,0,7
"578","578 2019",2019-05-11,"PIT",36,"SLN",40,2,1,31,4,0,1,0,2,0,0,0,1,0,11,0,0,0,3,29,2,1,0,0,1,0,0,0,5,0,8,0,0,0,6
"579","579 2019",2019-05-11,"ANA",39,"BAL",39,7,2,36,10,0,0,2,7,0,0,0,3,0,7,2,0,2,6,36,9,2,0,1,2,0,0,0,3,0,12,0,0,0,10
"580","580 2019",2019-05-11,"SEA",42,"BOS",40,5,9,34,6,2,0,2,5,0,0,0,2,0,8,0,0,0,4,33,10,0,0,2,9,0,0,0,11,0,8,1,0,1,11
"581","581 2019",2019-05-11,"TEX",37,"HOU",40,4,11,35,9,1,0,2,4,0,0,0,1,0,18,1,1,0,5,38,13,1,0,2,11,0,0,0,5,0,4,1,0,1,8
"582","582 2019",2019-05-11,"PHI",38,"KCA",40,7,0,36,9,1,1,0,6,0,0,1,7,0,5,0,0,0,10,29,4,1,0,0,0,0,0,2,0,0,7,1,0,2,4
"583","583 2019",2019-05-11,"DET",36,"MIN",37,5,3,38,10,2,0,4,5,0,0,0,1,0,8,0,0,0,7,34,7,3,0,2,3,0,0,1,5,0,8,1,0,0,10
"584","584 2019",2019-05-11,"DET",37,"MIN",38,3,8,33,7,1,1,1,3,0,0,0,3,0,7,0,0,1,6,37,15,2,1,2,8,0,2,0,3,0,6,0,0,0,10
"585","585 2019",2019-05-11,"CLE",38,"OAK",41,2,3,34,10,1,0,1,2,1,0,0,3,0,10,3,1,1,9,29,4,0,1,0,2,1,0,0,4,0,11,1,0,0,6
"586","586 2019",2019-05-11,"NYA",39,"TBA",38,2,7,29,5,2,0,1,2,0,0,2,1,0,6,0,0,2,3,33,10,1,0,3,7,0,0,0,5,0,6,1,0,1,7
"587","587 2019",2019-05-11,"CHA",38,"TOR",39,7,2,37,11,3,0,1,7,1,0,1,5,0,8,1,1,1,10,32,8,2,1,1,2,0,0,0,3,0,5,0,1,1,6
"588","588 2019",2019-05-12,"ATL",41,"ARI",41,5,3,37,12,0,2,0,5,0,0,1,1,0,7,0,0,1,7,40,14,2,0,1,3,0,0,0,1,0,11,0,0,2,11
"589","589 2019",2019-05-12,"MIL",42,"CHN",38,1,4,35,9,1,0,0,1,0,0,0,2,0,7,0,1,1,9,31,8,1,0,1,4,1,0,0,2,0,6,0,0,1,6
"590","590 2019",2019-05-12,"SDN",41,"COL",40,7,10,36,10,2,0,1,7,0,1,0,3,0,10,0,0,0,6,35,13,4,0,3,10,1,0,1,3,2,9,0,0,0,6
"591","591 2019",2019-05-12,"WAS",40,"LAN",43,0,6,28,1,1,0,0,0,0,0,0,1,0,10,0,0,0,2,28,7,1,0,1,6,2,1,1,4,1,8,1,0,0,6
"592","592 2019",2019-05-12,"CIN",41,"SFN",40,5,6,36,11,2,0,1,5,0,0,0,2,0,12,1,1,0,7,34,10,3,0,2,6,0,0,0,1,0,10,0,0,0,5
"593","593 2019",2019-05-12,"PIT",37,"SLN",41,10,6,38,14,4,0,1,10,0,0,2,6,1,6,0,1,1,9,39,12,1,0,2,5,0,0,1,3,0,6,0,0,0,10
"594","594 2019",2019-05-12,"ANA",40,"BAL",40,1,5,29,4,1,0,1,1,0,0,0,4,0,6,0,0,3,6,33,9,0,0,4,5,0,0,0,8,0,8,0,0,0,12
"595","595 2019",2019-05-12,"SEA",43,"BOS",41,2,11,30,4,2,0,1,2,0,1,0,2,0,7,0,1,0,4,34,12,3,0,2,9,0,0,0,8,0,7,0,1,2,7
"596","596 2019",2019-05-12,"TEX",38,"HOU",41,5,15,37,9,2,0,2,5,0,0,0,4,0,14,0,0,0,9,43,18,3,1,4,14,0,0,0,2,0,8,0,0,0,6
"597","597 2019",2019-05-12,"PHI",39,"KCA",41,6,1,35,8,2,0,0,6,0,0,0,6,0,7,0,0,1,8,33,6,0,0,0,1,0,0,0,2,0,7,0,0,0,7
"598","598 2019",2019-05-12,"DET",38,"MIN",39,5,3,33,8,2,0,2,5,0,1,2,2,0,10,1,0,1,6,37,10,3,0,1,3,0,0,0,4,0,8,0,0,0,11
"599","599 2019",2019-05-12,"CLE",39,"OAK",42,5,3,30,7,1,0,1,5,0,1,0,5,0,6,1,2,1,4,32,7,0,0,1,3,0,0,0,3,0,7,0,0,2,5
"600","600 2019",2019-05-12,"NYA",40,"TBA",39,7,1,34,9,3,0,1,6,1,1,0,5,1,17,0,0,0,7,34,7,0,0,1,1,0,0,0,0,0,12,0,0,0,6
"601","601 2019",2019-05-12,"CHA",39,"TOR",40,5,1,36,10,0,0,2,5,0,0,1,2,0,16,1,1,0,7,31,4,1,0,0,1,0,0,0,1,0,10,0,0,0,4
"602","602 2019",2019-05-13,"PIT",38,"ARI",42,3,9,40,13,1,1,0,3,0,0,0,2,0,14,0,0,1,12,35,13,4,1,2,8,2,0,0,4,0,7,2,0,0,8
"603","603 2019",2019-05-13,"MIL",43,"PHI",40,4,7,38,12,3,1,1,4,0,0,0,8,2,9,3,0,1,15,36,11,2,0,1,6,0,0,0,2,0,11,1,0,1,7
"604","604 2019",2019-05-13,"CLE",40,"CHA",40,2,5,28,2,0,0,1,2,0,1,0,3,0,6,2,0,0,3,32,9,2,0,4,5,0,0,0,0,0,7,0,0,0,3
"605","605 2019",2019-05-13,"HOU",42,"DET",39,8,1,36,11,1,0,4,8,0,0,1,3,0,3,1,1,1,5,30,5,1,0,0,1,0,1,0,6,0,7,1,0,1,9
"606","606 2019",2019-05-13,"ANA",41,"MIN",40,5,4,39,15,1,0,2,4,0,0,0,3,0,6,2,0,3,10,35,7,1,0,2,4,0,0,1,3,0,11,0,0,0,8
"607","607 2019",2019-05-13,"OAK",43,"SEA",44,5,6,40,10,1,0,5,5,0,0,0,6,1,11,0,1,0,11,35,7,1,0,2,6,0,0,1,6,0,8,1,0,1,7
"608","608 2019",2019-05-14,"PIT",39,"ARI",43,6,2,38,11,2,0,3,6,0,0,0,3,1,8,0,0,0,8,30,4,0,0,1,2,0,0,0,2,0,9,0,0,1,3
"609","609 2019",2019-05-14,"SLN",42,"ATL",42,14,3,39,14,2,0,4,13,0,0,0,7,0,6,0,0,2,5,27,3,0,0,0,3,1,1,0,6,0,11,0,0,1,5
"610","610 2019",2019-05-14,"CHN",39,"CIN",42,3,1,37,11,2,0,0,3,0,1,0,1,0,11,0,0,0,9,30,3,0,0,1,1,0,0,0,1,0,7,0,0,0,3
"611","611 2019",2019-05-14,"SDN",42,"LAN",44,3,6,31,7,2,0,2,3,0,0,0,1,0,7,0,0,3,2,32,8,2,0,2,6,1,0,1,1,0,5,0,0,0,5
"612","612 2019",2019-05-14,"TBA",40,"MIA",40,4,0,34,8,0,0,1,4,0,0,0,7,1,14,0,1,0,10,31,6,0,0,0,0,0,0,0,0,0,8,0,0,2,4
"613","613 2019",2019-05-14,"MIL",44,"PHI",41,6,1,36,12,1,0,2,6,0,0,0,5,0,5,0,2,1,8,30,5,1,0,0,1,1,0,0,5,0,10,1,0,1,8
"614","614 2019",2019-05-14,"TOR",41,"SFN",41,7,3,36,10,2,0,2,7,0,0,1,6,0,8,1,1,1,9,33,5,2,0,1,3,0,0,0,6,0,11,1,0,0,9
"615","615 2019",2019-05-14,"NYN",40,"WAS",41,6,2,34,8,1,0,2,6,0,0,0,5,0,5,0,0,1,6,30,5,1,0,1,2,0,0,1,1,0,9,0,0,2,3
"616","616 2019",2019-05-14,"COL",41,"BOS",42,5,4,39,6,2,0,2,5,0,0,0,2,0,24,0,0,0,3,42,9,1,0,3,4,0,0,0,4,0,10,1,0,1,9
"617","617 2019",2019-05-14,"CLE",41,"CHA",41,9,0,35,11,1,0,5,8,0,0,1,4,0,12,0,1,1,4,34,7,0,0,0,0,0,0,0,0,0,9,1,0,1,7
"618","618 2019",2019-05-14,"HOU",43,"DET",40,11,4,41,14,3,2,3,10,0,1,0,5,0,10,0,0,0,9,31,7,1,1,1,4,0,1,0,4,0,9,0,0,1,5
"619","619 2019",2019-05-14,"TEX",39,"KCA",42,5,11,37,10,6,1,0,5,0,0,0,2,0,12,0,0,0,7,37,14,7,0,0,11,0,0,2,4,0,3,1,1,0,8
"620","620 2019",2019-05-14,"ANA",42,"MIN",41,3,4,34,11,1,0,0,2,0,0,0,3,0,7,0,0,2,7,31,7,2,0,1,4,0,0,1,3,0,7,1,0,0,7
"621","621 2019",2019-05-14,"OAK",44,"SEA",45,3,4,33,6,1,0,0,1,0,0,0,3,0,11,0,1,1,6,30,7,1,0,3,4,0,0,0,3,0,9,0,1,0,5
"622","622 2019",2019-05-15,"PIT",40,"ARI",44,1,11,32,6,1,0,0,1,0,0,0,1,0,7,0,0,1,5,35,11,3,0,3,11,0,1,0,4,0,12,3,0,0,5
"623","623 2019",2019-05-15,"SLN",43,"ATL",43,0,4,27,3,0,0,0,0,1,0,1,5,0,6,0,0,2,7,30,6,1,0,2,3,0,0,0,4,0,10,2,0,0,6
"624","624 2019",2019-05-15,"CHN",40,"CIN",43,5,6,38,9,0,0,3,5,0,1,0,1,0,11,0,0,0,5,39,12,3,0,2,6,0,0,0,2,1,14,2,0,0,7
"625","625 2019",2019-05-15,"SDN",43,"LAN",45,0,2,32,4,1,0,0,0,0,0,0,1,0,16,0,0,0,6,32,8,2,0,0,2,1,0,2,2,0,6,1,0,0,11
"626","626 2019",2019-05-15,"TBA",41,"MIA",41,1,0,31,7,1,0,0,1,0,0,1,3,0,7,0,1,0,7,34,7,3,0,0,0,0,0,0,4,0,12,0,0,0,11
"627","627 2019",2019-05-15,"MIL",45,"PHI",42,5,2,33,7,0,0,0,4,1,0,2,7,0,9,2,0,1,11,34,9,1,0,1,2,0,0,0,1,0,6,0,0,2,6
"628","628 2019",2019-05-15,"TOR",42,"SFN",42,3,4,32,5,2,0,0,2,0,0,0,3,0,11,0,1,0,5,31,8,5,0,2,4,0,0,1,2,0,6,1,0,2,6
"629","629 2019",2019-05-15,"NYN",41,"WAS",42,1,5,30,4,1,0,0,1,1,0,0,1,0,13,0,0,0,4,31,9,3,0,1,5,0,0,0,2,0,5,0,1,1,4
"630","630 2019",2019-05-15,"COL",42,"BOS",43,5,6,39,11,4,0,0,5,0,1,1,2,0,16,0,1,0,8,38,13,2,1,1,5,0,0,0,5,2,8,0,0,1,10
"631","631 2019",2019-05-15,"HOU",44,"DET",41,5,1,33,8,1,1,1,5,1,1,0,5,0,5,0,1,1,8,30,2,0,1,1,1,0,0,0,2,0,14,0,0,0,4
"632","632 2019",2019-05-15,"TEX",40,"KCA",43,6,1,37,12,4,0,3,6,0,0,3,2,0,10,0,1,1,9,33,9,1,0,0,1,2,0,0,3,0,7,3,0,1,10
"633","633 2019",2019-05-15,"ANA",43,"MIN",42,7,8,43,18,3,0,2,7,0,1,1,3,0,7,0,0,1,14,32,10,2,1,2,8,0,1,0,4,0,3,0,1,1,5
"634","634 2019",2019-05-15,"BAL",41,"NYA",41,3,5,33,7,2,0,2,3,0,0,0,0,0,10,1,0,1,3,32,7,0,0,4,5,0,0,0,1,0,6,0,0,0,4
"635","635 2019",2019-05-15,"BAL",42,"NYA",42,1,3,32,7,1,0,0,1,0,1,0,1,0,12,0,1,0,6,31,7,2,0,1,3,0,0,0,2,0,10,0,1,0,6
"636","636 2019",2019-05-16,"SLN",44,"ATL",44,2,10,31,6,0,0,2,2,0,0,0,4,0,6,0,0,2,6,34,14,2,0,1,10,1,1,0,6,2,4,0,0,1,8
"637","637 2019",2019-05-16,"CHN",41,"CIN",44,2,4,31,4,2,0,0,2,0,0,0,1,0,13,0,0,0,3,35,12,1,0,1,3,0,0,0,3,0,5,1,0,1,10
"638","638 2019",2019-05-16,"MIL",46,"PHI",43,11,3,39,13,3,0,4,11,0,1,3,7,0,14,1,0,0,12,31,4,1,0,1,3,0,1,1,1,0,7,0,0,1,4
"639","639 2019",2019-05-16,"PIT",41,"SDN",44,3,4,37,8,1,0,1,2,0,0,0,1,0,6,0,0,0,8,26,5,0,0,2,4,1,0,2,3,0,9,0,0,1,4
"640","640 2019",2019-05-16,"NYN",42,"WAS",43,6,7,38,11,2,0,1,6,0,0,0,2,0,10,0,0,0,7,35,12,3,0,1,6,0,0,0,5,1,8,1,0,1,9
"641","641 2019",2019-05-16,"TOR",43,"CHA",42,2,4,29,2,0,0,1,1,1,0,0,4,1,3,2,0,0,5,33,10,1,0,0,4,1,1,0,3,1,9,1,1,0,10
"642","642 2019",2019-05-16,"BAL",43,"CLE",42,7,14,36,10,1,0,2,7,0,0,0,4,0,6,1,0,0,6,37,14,2,0,2,13,0,0,2,8,1,6,0,1,1,9
"643","643 2019",2019-05-16,"OAK",45,"DET",42,17,3,44,16,3,1,5,16,0,0,1,5,0,8,0,0,0,6,33,7,0,1,1,3,0,0,0,2,0,9,0,1,0,5
"644","644 2019",2019-05-16,"TEX",41,"KCA",44,16,1,47,21,2,0,5,14,0,1,0,8,0,6,0,0,1,13,32,9,2,0,0,1,0,1,1,2,0,6,0,0,3,8
"645","645 2019",2019-05-16,"MIN",43,"SEA",46,11,6,43,16,2,0,4,10,0,0,1,1,0,10,0,0,0,7,35,8,1,0,4,6,0,0,1,0,0,7,0,0,0,3
"646","646 2019",2019-05-17,"SFN",43,"ARI",45,0,7,36,9,4,0,0,0,0,0,0,1,0,9,0,0,0,10,33,10,3,1,1,7,0,0,1,4,1,3,1,0,2,7
"647","647 2019",2019-05-17,"MIL",47,"ATL",45,8,12,37,10,1,0,1,8,0,0,0,5,0,8,0,0,0,7,39,17,3,0,4,12,1,1,1,5,0,7,0,0,1,11
"648","648 2019",2019-05-17,"LAN",46,"CIN",45,6,0,36,10,2,0,4,6,0,0,0,2,1,8,0,0,2,5,29,3,0,0,0,0,0,0,0,1,0,13,0,0,1,3
"649","649 2019",2019-05-17,"NYN",43,"MIA",42,6,8,36,12,2,1,3,6,0,1,0,5,1,6,0,0,2,9,34,10,3,0,1,8,1,1,0,0,0,7,2,0,0,4
"650","650 2019",2019-05-17,"COL",43,"PHI",44,4,5,33,5,2,0,1,4,0,0,0,1,0,4,0,0,1,3,30,8,5,0,1,5,0,0,0,3,0,12,0,2,0,4
"651","651 2019",2019-05-17,"PIT",42,"SDN",45,5,3,35,9,1,0,1,5,0,0,0,3,0,7,0,0,2,6,34,7,1,0,2,3,0,0,0,2,0,15,0,0,1,6
"652","652 2019",2019-05-17,"CHN",42,"WAS",44,14,6,43,18,1,0,6,13,0,0,2,7,0,11,0,0,2,11,38,13,3,0,1,5,0,0,1,5,0,5,1,0,1,11
"653","653 2019",2019-05-17,"KCA",45,"ANA",44,2,5,32,6,1,0,0,2,0,0,0,6,0,10,3,1,0,9,31,10,2,0,0,4,0,0,0,5,0,7,1,1,2,7
"654","654 2019",2019-05-17,"HOU",45,"BOS",44,3,1,32,6,1,0,1,3,0,1,0,3,0,6,0,0,0,6,36,9,4,0,0,1,0,0,0,2,0,12,2,0,0,10
"655","655 2019",2019-05-17,"TOR",44,"CHA",43,10,2,40,15,4,0,3,9,0,1,0,6,0,7,0,0,1,10,32,6,0,0,0,2,0,0,1,3,0,7,0,0,1,7
"656","656 2019",2019-05-17,"BAL",44,"CLE",43,5,1,35,10,5,0,2,5,0,0,0,1,0,7,0,0,1,4,32,3,0,0,0,1,0,0,0,4,0,12,1,0,0,8
"657","657 2019",2019-05-17,"OAK",46,"DET",43,7,2,35,9,1,0,2,6,0,0,0,3,0,4,0,0,1,4,31,4,3,0,0,2,0,0,1,0,0,11,0,0,0,3
"658","658 2019",2019-05-17,"TBA",42,"NYA",43,3,4,37,10,2,0,1,2,0,0,0,3,0,8,1,0,0,10,35,9,2,0,2,3,0,0,0,1,1,8,1,0,0,6
"659","659 2019",2019-05-17,"MIN",44,"SEA",47,7,1,35,10,1,0,1,7,0,2,0,2,0,9,0,0,0,5,31,5,2,0,0,1,0,0,0,5,0,9,1,0,1,8
"660","660 2019",2019-05-17,"SLN",45,"TEX",42,3,7,36,9,1,0,1,3,0,0,0,1,0,6,0,0,0,7,33,11,2,0,2,7,0,0,1,1,0,13,1,0,1,4
"661","661 2019",2019-05-18,"SFN",44,"ARI",46,8,5,35,11,0,2,2,8,0,1,0,5,0,11,0,1,1,6,33,6,2,0,2,5,1,0,1,3,0,10,0,0,1,6
"662","662 2019",2019-05-18,"MIL",48,"ATL",46,3,4,38,8,4,0,0,3,0,0,1,4,2,10,1,0,0,10,33,8,2,0,2,4,0,1,0,5,0,8,0,0,0,8
"663","663 2019",2019-05-18,"LAN",47,"CIN",46,0,4,33,6,0,0,0,0,0,0,1,2,0,9,0,0,0,9,31,7,0,0,1,3,1,0,0,1,0,8,0,0,0,5
"664","664 2019",2019-05-18,"NYN",44,"MIA",43,0,2,26,1,1,0,0,0,0,0,0,3,0,9,0,0,2,2,29,5,0,0,1,2,0,0,0,4,1,10,1,0,0,7
"665","665 2019",2019-05-18,"COL",44,"PHI",45,1,2,36,9,2,1,0,1,0,0,0,2,0,13,0,0,0,10,30,6,2,0,1,1,0,0,0,5,0,4,0,0,1,9
"666","666 2019",2019-05-18,"PIT",43,"SDN",46,7,2,37,12,1,0,4,7,1,0,1,4,0,8,1,0,2,9,34,8,2,0,0,2,0,0,0,5,0,13,0,0,1,10
"667","667 2019",2019-05-18,"CHN",43,"WAS",45,2,5,29,4,0,0,1,1,0,0,0,0,0,8,0,0,1,0,33,11,3,0,1,5,1,0,0,5,1,7,1,1,0,10
"668","668 2019",2019-05-18,"KCA",46,"ANA",45,3,6,34,8,2,0,0,3,0,0,0,2,0,9,0,1,0,6,29,7,3,0,2,6,0,1,1,3,0,7,1,0,0,4
"669","669 2019",2019-05-18,"HOU",46,"BOS",45,7,3,37,13,3,1,1,7,0,2,0,6,0,4,0,0,1,11,31,5,1,0,1,2,0,0,0,5,0,3,1,0,0,6
"670","670 2019",2019-05-18,"TOR",45,"CHA",44,1,4,17,3,1,0,0,1,0,0,0,2,0,4,0,0,1,3,19,7,1,0,1,4,0,0,0,1,0,2,1,1,0,4
"671","671 2019",2019-05-18,"BAL",45,"CLE",44,1,4,28,1,0,0,1,1,0,0,0,3,0,9,0,0,1,3,30,7,2,0,2,4,0,0,0,4,0,2,1,0,1,6
"672","672 2019",2019-05-18,"OAK",47,"DET",44,4,1,34,8,1,0,2,4,0,0,0,0,0,11,1,0,1,3,31,5,1,0,0,0,0,0,0,2,0,6,0,0,1,5
"673","673 2019",2019-05-18,"TBA",43,"NYA",44,2,1,40,6,1,0,2,2,0,0,0,0,0,12,0,0,0,5,38,8,0,0,0,0,0,0,0,2,0,15,0,0,2,6
"674","674 2019",2019-05-18,"MIN",45,"SEA",48,18,4,46,19,5,0,6,18,0,1,0,6,0,5,0,0,0,8,38,10,1,0,0,3,0,0,0,0,0,14,0,0,0,7
"675","675 2019",2019-05-18,"SLN",46,"TEX",43,8,2,38,10,3,0,1,8,0,0,0,6,0,7,0,0,0,9,32,6,1,0,0,2,0,0,1,2,0,6,0,0,1,6
"676","676 2019",2019-05-19,"SFN",45,"ARI",47,3,2,35,5,0,0,1,3,0,0,0,5,0,11,1,0,0,7,32,3,1,0,0,1,1,0,1,6,0,9,0,0,0,8
"677","677 2019",2019-05-19,"MIL",49,"ATL",47,3,2,37,9,0,0,3,3,0,0,0,0,0,6,1,1,0,4,34,5,0,0,2,2,0,0,0,0,0,9,0,0,1,2
"678","678 2019",2019-05-19,"LAN",48,"CIN",47,8,3,34,6,2,0,2,7,0,0,0,9,1,13,0,0,0,8,35,9,0,0,2,3,0,0,0,2,0,6,1,0,1,7
"679","679 2019",2019-05-19,"NYN",45,"MIA",44,0,3,27,2,0,0,0,0,0,0,0,1,0,8,0,0,3,1,27,6,2,0,1,2,0,1,1,1,0,5,0,0,2,3
"680","680 2019",2019-05-19,"COL",45,"PHI",46,5,7,34,7,0,0,4,5,1,0,2,1,0,9,0,0,0,6,32,9,0,0,2,7,0,0,0,7,1,7,1,0,1,8
"681","681 2019",2019-05-19,"PIT",44,"SDN",47,6,4,36,11,2,0,1,6,1,0,0,2,0,6,1,0,0,6,30,5,1,0,1,4,0,0,0,3,0,7,0,0,2,2
"682","682 2019",2019-05-19,"CHN",44,"WAS",46,6,5,32,9,3,0,1,6,1,2,2,5,0,7,0,0,2,9,35,9,1,0,2,5,0,0,0,2,0,7,0,0,0,5
"683","683 2019",2019-05-19,"KCA",47,"ANA",46,5,1,36,9,3,0,0,4,0,0,1,4,0,10,0,0,0,9,33,6,2,0,0,1,0,0,2,3,0,9,0,0,0,10
"684","684 2019",2019-05-19,"HOU",47,"BOS",46,3,4,29,4,3,0,1,2,0,0,1,7,0,13,1,0,2,7,34,11,2,0,1,4,0,0,0,0,0,3,0,0,1,6
"685","685 2019",2019-05-19,"TOR",46,"CHA",45,5,2,35,8,0,0,3,5,0,0,0,2,0,4,0,0,1,5,32,7,1,1,0,2,0,0,1,2,0,8,0,1,1,6
"686","686 2019",2019-05-19,"BAL",46,"CLE",45,0,10,31,5,0,0,0,0,0,0,0,0,0,15,0,0,1,4,34,11,5,0,1,8,0,1,0,7,0,6,1,1,0,8
"687","687 2019",2019-05-19,"OAK",48,"DET",45,7,3,37,12,2,1,1,7,0,1,0,4,1,7,0,0,1,8,30,5,1,1,1,2,0,1,0,3,0,9,0,0,1,4
"688","688 2019",2019-05-19,"TBA",44,"NYA",45,5,13,33,7,2,0,3,5,0,0,2,5,0,12,0,1,0,8,36,10,2,1,3,12,0,0,0,9,1,9,1,0,0,8
"689","689 2019",2019-05-19,"MIN",46,"SEA",49,4,7,34,7,0,0,0,2,0,0,1,3,0,10,0,0,1,7,34,11,3,0,3,7,0,0,0,2,0,8,0,1,0,5
"690","690 2019",2019-05-19,"SLN",47,"TEX",44,4,5,36,7,4,0,1,4,0,1,0,5,0,11,2,0,1,8,34,9,2,0,2,5,0,1,0,4,1,8,0,0,2,5
"691","691 2019",2019-05-20,"PHI",47,"CHN",45,5,4,38,9,1,1,1,5,0,0,0,4,0,10,3,0,0,7,37,11,1,2,0,3,2,0,0,4,0,7,0,0,1,9
"692","692 2019",2019-05-20,"WAS",47,"NYN",46,3,5,32,7,2,0,1,3,0,0,1,5,0,6,0,0,2,8,32,8,2,0,2,5,0,0,1,4,1,11,0,0,0,8
"693","693 2019",2019-05-20,"ARI",48,"SDN",48,1,2,31,5,1,0,0,1,0,0,1,3,0,12,0,0,1,7,30,6,0,0,1,2,0,0,0,1,1,12,1,0,0,5
"694","694 2019",2019-05-20,"ATL",48,"SFN",46,4,1,32,6,1,0,3,4,0,0,0,6,0,7,0,1,0,7,29,2,0,0,1,1,0,0,0,0,0,8,0,0,1,1
"695","695 2019",2019-05-20,"MIN",47,"ANA",47,3,1,36,10,0,0,1,3,0,0,0,2,0,8,0,0,1,8,33,6,0,0,0,1,0,0,0,3,0,10,0,0,0,8
"696","696 2019",2019-05-20,"NYA",46,"BAL",47,10,7,36,11,1,0,3,9,0,1,0,4,0,5,0,0,0,4,38,13,5,1,2,7,0,1,2,5,0,8,1,0,2,12
"697","697 2019",2019-05-20,"OAK",49,"CLE",46,6,4,36,11,3,0,3,6,0,0,2,3,0,9,0,1,1,8,35,8,2,0,2,4,0,0,0,3,0,3,1,0,0,7
"698","698 2019",2019-05-20,"CHA",46,"HOU",48,0,3,33,6,1,0,0,0,0,0,2,0,0,13,0,0,0,8,29,8,1,0,2,3,0,1,0,2,0,4,0,1,1,5
"699","699 2019",2019-05-20,"SEA",50,"TEX",45,9,10,39,13,2,0,2,9,0,1,0,2,0,15,0,0,0,6,38,15,5,0,5,10,0,0,0,1,0,7,0,0,1,5
"700","700 2019",2019-05-20,"BOS",47,"TOR",47,12,2,41,16,3,0,4,11,0,1,0,4,0,6,1,0,1,7,31,3,0,0,1,2,0,0,0,1,0,10,0,0,0,3
"701","701 2019",2019-05-21,"PHI",48,"CHN",46,2,3,33,6,3,0,0,2,0,0,0,3,0,5,1,0,0,7,35,10,2,0,0,3,1,0,0,7,1,2,0,0,0,15
"702","702 2019",2019-05-21,"CIN",48,"MIL",50,3,0,30,4,1,1,0,2,0,0,0,3,0,10,1,1,0,3,30,6,1,0,0,0,0,0,0,5,0,14,0,1,2,8
"703","703 2019",2019-05-21,"WAS",48,"NYN",47,5,6,32,8,2,0,2,5,2,0,0,3,1,9,1,1,0,5,32,8,1,0,2,6,0,0,2,4,0,7,0,0,2,6
"704","704 2019",2019-05-21,"COL",46,"PIT",45,5,0,35,10,1,1,1,4,1,0,0,4,0,5,0,1,1,8,31,3,1,0,0,0,0,0,0,2,0,8,0,0,0,6
"705","705 2019",2019-05-21,"ARI",49,"SDN",49,2,3,31,5,0,0,2,2,1,0,0,0,0,8,0,0,0,3,27,4,0,0,1,3,1,0,0,1,0,6,0,0,0,2
"706","706 2019",2019-05-21,"ATL",49,"SFN",47,3,4,35,11,1,0,0,3,0,1,0,3,0,5,1,1,1,9,33,9,1,0,0,4,1,0,0,3,0,8,2,0,2,7
"707","707 2019",2019-05-21,"MIN",48,"ANA",48,8,3,36,10,3,0,2,8,0,0,1,4,0,8,1,1,0,6,34,7,0,0,1,2,0,0,0,3,0,6,0,0,0,7
"708","708 2019",2019-05-21,"NYA",47,"BAL",48,11,4,38,12,1,0,3,11,0,0,0,4,0,10,0,0,1,4,35,8,1,0,1,4,0,0,1,1,0,6,0,0,1,6
"709","709 2019",2019-05-21,"OAK",50,"CLE",47,5,3,33,7,3,0,2,5,0,0,3,4,0,7,0,0,1,8,30,4,1,0,2,3,0,0,0,7,0,9,0,0,1,7
"710","710 2019",2019-05-21,"MIA",45,"DET",46,5,4,42,10,3,0,2,5,0,1,0,4,1,10,0,0,1,9,38,5,1,0,1,4,0,1,0,2,1,17,0,0,0,4
"711","711 2019",2019-05-21,"CHA",47,"HOU",49,1,5,28,1,0,0,1,1,0,0,0,2,0,14,0,0,0,2,29,8,2,0,1,4,0,0,0,6,0,2,0,0,3,7
"712","712 2019",2019-05-21,"LAN",49,"TBA",45,7,3,38,12,3,0,0,6,0,1,0,5,1,8,2,0,0,10,36,10,4,0,0,3,0,0,0,1,0,9,0,0,0,7
"713","713 2019",2019-05-21,"SEA",51,"TEX",46,3,5,31,6,0,0,1,3,0,1,0,1,0,12,0,0,1,3,31,8,5,0,1,5,0,1,0,5,0,9,2,0,0,8
"714","714 2019",2019-05-21,"BOS",48,"TOR",48,3,10,32,7,0,0,3,3,0,0,0,8,0,10,0,0,3,10,34,11,1,0,3,10,0,0,1,5,0,10,0,0,0,6
"715","715 2019",2019-05-22,"PHI",49,"CHN",47,4,8,40,13,3,0,1,4,0,0,0,3,0,10,0,0,0,12,30,8,2,0,3,8,1,0,1,4,0,7,0,0,1,4
"716","716 2019",2019-05-22,"CIN",49,"MIL",51,9,11,36,11,1,0,2,9,0,0,2,5,0,10,0,1,0,7,36,12,1,0,3,11,0,1,2,4,0,9,1,0,0,8
"717","717 2019",2019-05-22,"WAS",49,"NYN",48,1,6,30,3,0,0,1,1,0,0,0,3,0,10,0,0,0,5,32,7,4,0,1,6,0,0,1,4,1,11,0,0,0,7
